@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute Class {1,2}

@data
1117.87633,357.397945,217.109971,253.332696,2
1551.628791,396.928368,218.456987,183.0291,1
984.868511,378.58976,214.767372,224.361548,1
1145.999119,421.012015,262.074356,212.779324,1
1209.321165,392.759148,241.599783,221.445467,1
774.356615,353.728076,227.849032,239.954162,1
915.093018,354.457789,209.767288,229.592861,1
1191.975888,467.545465,307.653273,210.917543,1
962.612697,366.379668,185.221876,236.904713,1
1165.814473,385.237025,225.160716,202.207925,1
1287.779775,405.299889,216.663621,183.162121,1
932.166708,395.034543,222.005266,228.878043,1
1269.36236,397.332455,206.781752,193.982416,1
1070.488805,349.996546,198.799942,236.875961,1
729.342693,339.780564,200.08599,232.274768,1
1006.91925,347.222493,188.031089,222.041119,1
1275.222407,385.381305,230.422167,210.223337,1
731.578944,340.200933,182.319305,194.964489,1
1970.467601,1228.803445,990.379204,224.067099,1
1087.054313,359.11181,191.251838,253.567388,1
1153.892248,382.090408,189.473022,281.761365,1
613.616411,307.300108,172.247949,220.535274,1
1254.004785,403.567838,203.51597,317.45235,1
506.152358,315.469499,192.619119,204.154404,1
826.970429,446.366294,349.769994,233.781479,1
1000.928952,379.473453,215.314007,229.858038,1
738.348491,336.842659,173.597044,223.055928,1
1482.635491,462.457566,230.895883,289.252485,1
1530.555621,436.007764,235.259092,199.543511,1
1460.696297,428.866345,246.738605,240.053755,1
863.408968,480.404556,327.423421,227.441307,1
1191.189018,359.342865,228.807895,193.196065,1
1127.229751,416.809713,243.18028,231.262038,1
580.627078,326.109314,174.71387,227.240909,1
1552.013652,702.827766,638.752279,231.006214,1
1163.028816,383.779158,232.041461,238.870418,1
881.838335,332.521712,185.30259,252.276491,1
718.485679,339.424627,181.557896,230.87198,1
1152.198649,405.684751,230.607323,263.764838,1
1511.941791,360.751542,192.334196,224.036788,1
1149.215711,373.256949,185.251321,273.420501,1
1314.551392,415.842882,229.988288,204.692552,1
1259.949876,368.318179,231.055058,242.864181,1
1066.049213,358.981559,189.963192,250.911462,1
780.907404,336.512704,197.894426,209.43127,1
1225.631194,399.465649,233.198644,231.132481,1
762.535368,355.719935,218.360338,225.251129,1
1126.837095,385.268375,214.909227,219.661801,1
1240.667993,400.450147,199.528962,229.399218,1
1019.633542,379.665537,202.453357,208.155961,1
1277.706514,401.525923,241.368208,227.896317,1
1230.910658,365.545166,217.29478,230.357561,1
1648.549851,449.809611,253.266012,189.380184,1
1000.1355,363.73067,195.53849,229.292004,1
596.591564,314.800234,162.52768,212.200299,1
1082.185345,610.54791,455.278561,245.28247,1
1046.372769,379.649949,247.174389,237.187038,1
953.667175,361.652209,178.148181,232.116459,1
1046.302968,531.450865,370.520309,180.32277,1
1194.537765,368.216162,206.105213,240.643691,1
1193.440684,376.490168,210.147992,241.026301,1
997.814032,379.624834,234.444335,200.991506,1
1193.470821,411.311837,234.243764,217.233119,1
928.466875,457.458694,330.218777,222.459756,1
1091.435535,558.180393,408.167992,204.341119,1
663.066115,453.92098,281.255433,213.675314,1
778.43317,345.915315,184.547589,169.709456,1
1250.438838,343.353611,210.683889,193.482892,1
1161.238915,415.894671,235.024053,206.592785,1
1446.868642,403.741043,223.865488,192.61704,1
920.937823,366.104272,209.456558,206.867835,1
1626.612215,435.827284,263.715301,253.684475,1
1016.454016,344.591508,198.348916,198.47345,1
1489.642503,393.805307,227.031331,217.708221,1
1468.241629,416.767278,257.93233,248.747091,1
838.813846,334.87834,171.412755,234.138109,1
616.197686,367.772064,212.844276,240.646116,1
1132.579016,370.841258,220.045624,181.409459,1
1533.73099,377.587076,193.867754,215.998514,1
980.174134,452.598213,309.848128,237.341363,1
619.139055,363.761327,214.696358,240.84305,1
954.359995,387.979381,239.560986,237.54817,1
1008.919595,344.245098,175.292895,262.202701,1
603.496038,341.090341,159.524824,256.686812,1
1205.362909,387.402088,228.123562,242.724058,1
1080.898604,397.084945,220.586197,201.605171,1
1059.582082,369.937127,217.847305,202.974704,1
837.682644,348.562061,200.450413,241.865307,1
1230.675273,533.259646,399.334533,208.046495,1
1242.746454,373.256949,191.800205,270.704126,1
1197.074526,380.412397,227.228785,230.829025,1
1223.033291,376.765045,225.249051,231.438361,1
1159.535096,408.722248,242.581163,232.579956,1
576.513111,309.820588,149.86968,218.219349,1
803.84478,344.158495,199.254432,232.491621,1
952.381127,340.886825,206.455433,226.686826,1
692.275073,355.038373,198.292278,235.005866,1
974.090305,450.23916,312.018214,232.034013,1
907.685902,345.407477,216.714024,195.130939,1
1466.968226,405.221081,236.445373,205.310375,1
1593.486743,433.012702,238.072462,174.828878,1
1472.490696,415.692194,234.44191,218.403293,1
1220.749409,351.433109,193.690392,180.490433,1
784.272606,345.370931,169.657841,199.900314,1
1213.035201,590.296252,465.369143,212.111618,1
821.493858,558.449034,367.801509,229.83656,1
1105.363302,382.783228,245.416011,235.614855,2
1072.492961,366.947261,208.082868,233.988633,1
782.886965,397.938673,264.958394,256.695299,1
1276.239467,406.4278,297.746635,234.319281,2
1265.826897,396.770405,243.990706,214.5403,1
1099.918947,364.330306,231.02596,236.939528,2
587.628894,311.550907,168.844643,229.796723,1
783.147985,334.784117,221.069266,217.434211,2
1073.005475,418.563761,259.147363,206.506009,1
901.328756,369.359835,211.543159,233.292175,1
1274.702792,393.348738,226.835782,229.919006,1
1574.967136,415.425804,223.552853,254.830054,1
1214.398672,372.160041,191.368405,256.678325,1
1108.347626,359.11181,209.280755,232.486598,1
717.984077,346.557213,206.414037,212.227493,1
795.011321,415.692194,257.14009,216.019298,1
1463.871665,413.094118,244.682314,236.201674,1
1491.728758,409.954776,244.331574,238.893454,1
743.715943,350.54041,194.682511,215.293569,1
1032.302281,361.132593,201.988821,265.653293,1
1063.177992,443.856899,276.689574,197.680864,1
603.553196,323.760306,175.467486,206.820376,1
897.895139,526.543446,415.801659,259.03911,1
1126.772489,442.494987,287.510388,195.584909,1
1386.560885,425.218473,271.243313,231.479584,1
1345.911731,410.59702,261.949475,219.608974,1
1231.756592,368.804886,220.538565,223.165913,1
904.205866,339.10541,177.350225,241.318152,1
888.975077,342.94606,181.476316,225.741646,1
745.061054,356.634804,184.234261,232.07385,1
596.852757,309.10196,155.69959,221.917104,1
1242.457722,854.478341,766.495702,167.648142,1
1528.92836,407.766676,246.403453,238.084586,1
784.885578,402.768497,235.385185,221.929575,1
1507.514149,455.214476,297.018827,224.350116,1
851.748109,315.18475,165.370149,195.612449,1
837.100155,398.198481,233.231207,275.547633,1
1012.269382,426.280567,310.812014,219.39316,1
891.333611,356.802466,193.571227,206.184887,1
1266.995166,416.603772,242.210331,221.48669,1
984.844089,358.804024,204.535975,230.954599,1
1276.181963,635.424836,517.267274,217.484094,1
979.072203,441.477754,289.102662,218.16912,1
835.650429,351.477969,194.667096,228.778797,1
579.941359,311.093299,219.542809,219.59962,1
445.285321,293.628858,135.579395,226.399479,1
1159.529207,556.828007,416.574327,219.847131,1
1228.580704,360.514078,213.105816,186.012904,1
567.246639,327.357603,152.020541,259.983078,1
1391.50537,390.076028,220.053764,205.267246,1
979.917444,392.136303,233.248874,230.96274,1
582.3716,497.87558,335.470702,224.447284,1
520.308063,308.362721,158.323473,245.190325,1
1511.26733,422.196218,251.39124,206.137429,1
781.73238,340.155553,193.038968,236.540463,1
1103.316364,377.587076,184.212783,238.657722,1
1059.040816,346.085402,208.617379,193.928376,1
1632.728952,459.407597,268.255353,223.289062,1
1111.196676,377.647871,235.245928,204.428414,1
1233.695623,385.19459,264.815846,229.648633,2
1112.650213,367.964495,253.249384,203.24958,2
753.315315,343.537555,196.187836,217.838644,1
653.86754,322.640535,190.001297,225.173533,1
907.889418,346.704957,225.142876,224.537005,1
1157.542891,351.073362,222.338339,197.110673,1
1239.124736,379.948901,230.673834,243.110651,1
1029.896636,343.427224,245.500881,227.029772,1
526.060203,304.196446,152.720289,226.297461,1
1287.779775,410.496041,226.82158,186.285702,1
1088.977755,370.998182,203.414472,237.974428,1
827.468567,330.821704,175.25375,242.344738,1
762.795176,339.135548,189.536761,211.217014,1
1056.666347,376.894256,218.885323,236.821921,1
1304.267513,401.369519,246.122688,211.725544,1
497.922518,332.596017,158.423932,235.464859,1
1208.105438,462.674072,289.314665,244.802519,1
1452.917137,407.305431,245.568605,210.990116,1
1069.633692,422.428659,255.545391,206.014973,1
906.852266,317.295253,159.188113,236.588787,1
1258.643217,441.731672,289.629033,213.950537,1
948.607161,345.358633,250.054443,205.67705,2
1465.56232,410.743551,247.97425,240.424414,1
991.488756,406.68553,242.780176,218.598322,1
1263.011449,351.952724,221.447372,240.148844,1
1061.92035,375.797348,213.483229,199.323021,1
1174.218557,403.847218,231.42104,199.070142,1
1206.084655,375.855025,202.349434,195.866021,1
1638.88085,673.142321,695.776934,228.556748,1
1327.72537,385.868357,215.978941,229.737833,1
975.47508,396.169037,244.681968,204.489382,1
1083.917395,367.310299,231.843141,237.110481,1
1559.704131,452.801036,271.59007,200.507571,1
576.96535,288.226072,160.934886,231.842275,2
690.214626,447.636407,324.437192,219.931828,1
1005.428301,366.91695,234.417488,215.082952,1
982.174652,356.496759,194.291414,204.16393,1
622.164601,322.878173,184.426518,230.621526,1
977.18115,408.345181,244.130829,230.762342,1
1202.682387,352.411544,220.390994,222.680939,1
918.852953,341.647022,188.731531,246.379724,1
773.144179,328.079348,214.246198,215.863587,2
993.163476,534.672826,400.879522,224.483138,1
1186.743363,616.610087,518.092596,202.63782,1
1053.144741,379.319127,292.731829,223.576756,2
894.315509,343.138491,229.480104,202.222994,1
1100.226213,344.146718,200.321722,231.669243,1
692.987986,331.548126,184.358968,212.90611,1
1238.340983,365.68858,212.912865,208.933305,1
640.943669,321.144044,170.895045,218.727186,1
1301.732311,384.418977,212.551733,223.660067,1
761.916679,353.152862,189.084869,237.584197,1
1376.18642,400.789282,218.90299,208.826784,1
740.959384,368.568461,197.945521,222.417148,1
1022.157487,368.019574,253.993993,185.406686,2
759.311848,339.86682,187.873126,217.920744,1
1321.434908,396.926982,194.768767,224.029687,1
1062.241992,477.056329,287.239149,205.645873,1
537.801776,285.138864,129.47686,244.40865,2
1195.554998,448.82113,335.830449,229.806423,1
882.624166,315.52198,198.242568,229.374276,1
1418.517568,411.458369,244.794724,202.096901,1
1059.175223,371.341128,225.217008,204.931921,1
1075.801525,358.188107,204.271664,248.794549,1
1219.159906,385.941623,220.329333,249.90566,1
929.545423,644.542351,476.788727,180.64268,1
1366.398428,408.041033,201.643277,217.023195,1
1139.689431,372.968216,201.325965,252.428392,1
1427.209865,388.125046,240.449182,221.174574,1
1038.191254,366.848361,179.577815,267.450295,1
999.145806,560.689615,405.870773,223.295297,1
1619.366873,447.494205,243.688983,201.776991,1
1263.850108,383.877192,254.126841,205.013674,1
775.958762,351.606314,223.115164,190.823328,1
1014.981773,310.037095,195.364246,236.411252,2
772.182025,325.735364,171.502475,229.061987,1
558.215207,303.48007,166.497021,193.552694,1
1264.050679,398.025276,211.332022,283.774874,1
1357.455503,425.927055,269.212311,170.075611,1
1555.381625,419.156295,209.154315,294.962883,1
1383.908595,424.352448,244.219164,259.374608,1
1668.54222,451.215863,254.946274,209.609325,1
997.383964,438.906698,289.460158,211.120712,1
1321.554766,382.090408,204.227496,258.010618,1
1065.788539,596.980236,569.983107,152.961737,1
507.779619,320.429399,152.189762,227.852669,1
926.137786,346.817713,217.302055,239.702495,2
1166.772297,396.797078,215.408231,191.0963,1
993.753759,392.959027,239.064927,211.449455,1
1926.040498,476.313972,250.279436,277.391747,1
873.893764,353.536338,192.948382,239.3812,1
996.383531,344.431986,206.163929,222.612176,1
718.454675,325.071296,226.257797,203.840729,1
1039.374938,358.726948,208.445213,243.704918,1
939.761232,357.049976,191.12228,227.886098,1
1373.51629,379.126696,194.208795,269.538456,1
1215.033642,401.662582,212.078536,196.154754,1
600.308545,314.418144,152.338372,184.399325,1
568.944049,310.729915,166.335594,219.970453,2
996.102419,366.155541,201.100971,220.425116,1
611.564623,287.369746,151.735445,215.549912,1
2365.981403,1508.266899,1174.657978,209.764516,1
844.374769,328.223628,167.870018,259.450299,1
933.997832,363.392746,208.980244,231.805729,1
1039.68636,374.366154,227.12313,235.64482,1
1255.670152,425.818109,247.045005,199.356623,1
2207.906306,818.122248,895.004346,208.848954,1
1000.529541,461.16892,293.553167,226.700163,1
1234.748363,373.104182,245.291823,219.48288,1
1482.202479,386.680343,199.896157,164.32832,1
1091.463594,495.706186,387.747113,209.21892,1
1141.694973,360.795363,215.749445,207.613309,1
1149.412472,421.636246,258.277008,200.308385,1
1298.355851,423.014092,239.792735,234.011149,1
1421.364194,449.900197,257.086396,238.330191,1
1179.23804,362.287352,213.776639,189.491728,1
1018.368972,410.688472,276.989738,234.953904,1
1172.455676,378.110502,230.880467,212.9288,1
1263.675344,420.228435,258.290171,243.332527,1
947.624223,369.971595,250.135849,240.08701,2
1377.222013,721.097092,613.042582,200.988735,1
1372.962034,411.050298,244.816375,203.16523,1
1378.791078,421.360676,207.640849,219.880386,1
907.594623,326.78031,166.633507,191.923873,1
1036.131153,353.870104,198.219012,205.970113,1
1511.733945,408.625427,235.715141,222.924119,1
880.023319,379.973149,215.148423,223.056274,1
1116.32701,455.005763,287.088287,205.5009,1
1001.702659,335.440564,210.974527,193.771972,1
1184.792034,408.07117,223.452914,186.848272,1
939.994192,361.28536,181.109468,253.96195,1
1219.844932,345.159274,202.88966,191.024766,1
1325.130758,400.327171,218.605597,199.57694,1
1030.570231,575.810591,460.693472,189.366847,1
949.356273,328.255671,202.917546,235.773338,2
1125.239278,383.946127,312.950577,214.769624,2
521.42818,324.557223,163.535561,225.871203,1
797.068131,330.605198,187.359054,202.158908,1
812.331829,339.481958,202.093263,208.441576,1
1351.944464,436.673564,255.847807,234.756277,1
925.607952,440.539329,356.546642,213.131623,1
859.468379,345.420468,193.535547,209.214763,1
1461.365907,422.758961,228.062421,213.029086,1
1298.880662,405.772219,236.162703,250.35097,1
854.083433,406.940834,271.521654,204.034373,1
1131.636954,381.537364,262.963591,233.939442,1
897.089389,352.773543,206.03264,235.835345,1
933.858056,563.128515,382.821853,218.558312,1
1308.73759,392.078626,264.464586,211.353673,1
1081.423242,362.275747,218.500634,212.843063,1
1005.691572,371.918593,190.943013,260.623937,1
844.127432,354.080722,196.637303,202.34493,1
1245.128024,374.050748,216.175356,209.641887,1
1162.783558,392.40581,226.597625,224.264553,1
1139.121665,418.219256,239.422942,200.624138,1
1083.686513,377.943186,239.675648,221.292181,1
5528.561725,3202.417663,2790.672813,202.840297,1
1419.162931,586.118719,477.866409,217.270705,1
1253.275418,388.799853,204.996354,235.66214,1
941.597552,333.738824,193.031866,234.340758,1
902.687204,384.082267,275.228589,184.016715,2
985.190499,438.109954,277.823721,202.653062,1
1118.37187,344.544916,212.137599,230.144173,1
1283.271594,392.544201,252.949739,220.492666,1
1202.404047,410.856828,260.130302,228.458368,1
1025.627477,358.407731,209.044676,234.727525,1
1323.86411,373.401229,201.867404,195.555118,1
1123.754564,356.023043,226.62707,245.357468,1
963.020249,365.46272,222.999636,200.098287,1
850.533075,361.709886,196.649081,233.417922,1
978.361369,346.733709,203.996268,230.14833,1
807.366559,325.74108,175.6736,244.639533,1
1009.043437,361.503772,196.661032,243.641871,1
1135.275473,378.536933,195.580059,205.548358,1
1481.533387,421.990623,247.865824,243.422074,1
1051.35484,568.112665,386.24733,0,1
925.10583,467.351822,284.303323,213.575028,1
828.399371,346.299657,187.606564,231.911557,1
1097.28623,410.560127,207.781318,199.974272,1
1835.768435,474.288339,250.72007,207.209222,1
798.129012,330.178421,201.442705,221.213372,1
1467.252628,418.950874,269.435572,204.642323,1
605.592339,306.332411,189.328049,204.650983,2
820.607048,315.618109,221.655045,228.868864,1
872.953607,339.481958,167.128527,265.990003,1
1412.809249,374.568285,206.919969,229.864273,1
1212.154627,388.915554,205.418281,231.193449,1
1257.710507,376.580062,272.192304,217.077755,1
1343.32907,368.184465,216.100358,235.410646,1
1316.796303,394.287683,221.804694,228.351154,1
1248.916539,400.788936,235.93286,225.089875,1
1000.640393,362.414311,201.832243,203.907587,1
1043.344105,359.617049,188.869748,246.137064,1
468.228239,349.737085,165.808185,226.131877,1
1413.749233,421.333657,233.285247,202.012723,1
951.437159,349.188717,199.712906,222.716273,1
