@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R1.0-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute -0.713V2+0.696V3+0.083V4-0.009V5-0.004V1 numeric
@attribute Class {1,2}

@data
0.465529,-0.174944,-0.400891,-0.299568,-0.022936,1
1.206803,-0.444264,-0.737863,0.312975,-0.022247,1
-0.961591,1.443778,0.66453,-1.716513,-0.066962,1
-0.466793,-0.881243,-0.194835,0.034595,-0.082419,1
-0.020096,-0.766069,-0.818809,0.056788,-0.181739,1
1.58453,-0.774869,-1.110842,0.533964,0.130689,2
0.725135,0.529601,-1.039045,-1.300586,0.093341,1
-0.334388,0.802303,0.076716,-0.093031,-0.026892,1
0.497183,-0.291459,-0.048362,-0.223909,-0.01674,1
-0.88584,-1.148033,-0.883187,-0.221782,0.006954,1
1.005537,-0.592399,0.167492,0.285829,-0.072838,1
0.080104,0.6873,-0.748139,0.718703,-0.068744,1
-0.069515,-0.361496,1.357558,-0.528116,-0.162783,1
0.446651,0.039524,0.571756,-0.903578,0.071041,1
0.655453,0.798822,-1.280097,-0.347859,0.108326,1
1.067465,-0.747602,0.016417,0.119825,0.038572,1
-0.221949,-1.088027,0.264744,0.382543,0.049143,1
-0.598269,0.873503,0.717982,-0.335276,-0.052011,1
-0.015815,-0.226171,0.244402,1.486224,-0.090591,1
-0.027939,1.27929,-0.131122,0.233175,-0.025374,1
-0.397006,-0.372324,0.632808,0.116608,0.011888,1
-1.181868,-0.25973,-0.177647,1.100341,-0.013741,1
-0.425182,0.928146,-0.190994,-0.08459,-0.050769,1
0.637511,0.492662,-0.572512,0.539154,-0.059775,1
0.260345,1.444093,-0.799064,0.471683,0.114803,1
0.435358,-0.316322,0.032411,0.069729,0.238337,2
0.106797,0.538556,0.694008,0.880313,-0.064972,1
0.655387,-0.085928,-0.055744,0.389057,-0.013248,1
0.13697,-0.187916,1.372431,-0.293569,-0.008115,1
-0.495201,1.513125,0.184005,-0.739352,0.037367,1
2.135835,-0.853238,-1.696466,0.265145,0.020685,1
-0.380966,0.370386,1.298965,-0.816415,0.078896,1
0.205449,-0.28082,1.128192,-0.225072,-0.025373,1
-4.803955,0.669434,1.256733,1.124397,0.532914,1
1.954801,-1.12053,-1.76473,0.993087,-0.117964,1
-0.237391,0.480239,1.123637,-0.998058,-0.046664,1
0.670726,0.44721,-0.030501,-0.26126,0.138094,1
1.525081,-0.740368,-1.13405,0.590493,0.100685,2
0.648953,-0.895877,0.676729,-0.07278,-0.045633,1
-1.097874,1.700905,-0.135389,-2.892788,-0.09042,1
-2.819036,1.277477,-4.001636,-0.067569,0.153834,1
-0.119624,1.324474,1.096595,1.625125,-0.001112,1
-0.244665,-0.574711,2.09195,-0.83779,-0.140407,1
-0.424315,1.132471,0.60572,-0.678183,0.066076,1
-0.261273,1.292549,0.060432,-0.081969,-0.072075,1
-0.566488,1.654038,-0.142093,-0.772143,0.004302,1
1.355312,0.297046,-1.899212,0.777478,0.030945,1
-0.588616,-0.317053,2.066904,-0.716228,-0.142607,1
-0.392443,0.960203,-0.221768,-0.590434,-0.087157,1
0.411667,0.301606,0.038184,-0.823518,0.07817,1
-0.147408,0.751716,-0.506628,0.646413,0.334073,2
-0.389899,0.367873,-0.191962,-0.35558,0.436975,2
-0.206397,0.432551,-0.251399,-1.843904,-0.093289,1
-0.371999,1.342117,0.664081,-0.745292,0.030413,1
0.283356,-2.520268,1.67712,-1.045299,-0.147181,1
0.486824,0.365811,-0.21464,0.057016,0.036706,1
-0.794932,0.36277,0.46591,-0.549036,-0.100461,1
1.258478,-0.847827,0.137142,0.317512,0.06324,1
-2.722781,-0.815162,-2.205181,0.093849,0.020049,1
-0.442005,0.580903,0.048347,-0.149141,0.112098,1
-1.105167,-0.640667,-1.038368,-0.261355,0.157098,1
1.469102,-1.974507,0.368565,-1.207573,-0.036149,1
-0.39723,0.142574,1.442436,-1.249223,-0.09116,1
1.112976,-0.635231,-0.7067,0.30935,-0.08499,1
0.197203,0.610823,0.622765,0.842083,0.014435,1
0.112801,-0.26874,0.955055,-0.157658,-0.051621,1
0.09096,-1.942577,1.810412,-1.075791,-0.188988,1
0.797449,0.276559,-0.560259,0.700569,-0.057888,1
-0.59952,1.100993,0.141311,0.780155,0.300615,2
-0.381332,2.068961,-0.738046,-0.486224,-0.165969,1
0.131679,0.46805,1.381545,2.220315,-0.090094,1
0.617019,0.245737,-0.067935,0.159461,0.025086,1
0.147262,1.035043,-0.392801,0.071986,-0.025381,1
-0.051147,0.469255,0.367172,-1.243792,-0.017243,1
1.294305,-0.502867,-1.454798,0.089185,-0.134054,1
0.294813,-0.95483,-0.394134,-0.184005,-0.066095,1
1.083216,-0.597975,0.048039,0.544115,-0.037261,1
0.615073,0.104654,0.295735,1.34914,-0.017342,1
-0.099597,0.374647,0.964766,-0.028263,-0.062866,1
0.905355,-1.224592,0.476902,0.010443,-0.01484,1
1.25776,-0.862483,-0.129235,-0.250629,0.041153,1
1.292025,-0.831621,-1.110421,0.527683,-0.037567,1
1.021997,-0.666872,-0.71967,0.498257,0.317219,2
0.315672,-0.719733,0.682841,-0.082416,-0.109794,1
-0.080108,-0.20025,1.357193,0.219546,-0.070967,1
-0.033309,1.57875,-1.268514,-0.598994,-0.068757,1
0.023244,-0.293246,0.497346,-0.579177,-0.081912,1
-0.359762,-0.38285,1.83783,-0.927813,-0.099256,1
-0.469169,-0.63944,-1.147603,-0.408326,0.028247,1
0.818039,-0.891425,-0.079108,-0.188216,-0.082811,1
-0.446246,-2.044396,-1.526527,-0.159144,-0.270188,1
0.643448,-0.501935,0.225531,0.349787,-0.042062,1
0.966851,0.69499,-1.276915,0.574605,-0.006252,1
0.093905,-0.584898,2.216371,-0.530397,0.112323,1
-0.357419,-0.058835,-0.207546,-0.652132,-0.051525,1
-1.122875,-0.544209,-0.010789,0.671875,-0.23149,1
0.492,-0.441615,-0.63182,0.345558,0.400487,2
-0.307291,-0.159261,0.147423,-0.100485,-0.118342,1
0.108127,1.344873,-0.684821,-0.05708,0.007439,1
-0.23329,1.060026,0.090383,-0.218088,0.005668,1
-0.602344,0.5165,0.885362,-1.164206,-0.125095,1
0.814701,-0.778825,0.625967,-0.700193,0.022159,1
1.258978,-0.201672,-0.95491,0.60776,-0.086459,1
-0.522616,0.445461,2.350567,1.585246,-0.110453,1
0.411518,-0.304911,0.541587,-0.503247,-0.051712,1
-0.106967,0.429333,0.795113,-0.347256,-0.016835,1
1.014014,-1.661235,0.328669,-0.361429,-0.093015,1
-0.051683,-0.826059,-1.120065,-0.140804,0.22437,1
0.07298,-0.063324,-0.113057,-0.830185,0.18097,1
0.032194,0.550593,0.855891,0.412429,0.012894,1
0.13549,-0.255188,1.090514,-1.280788,0.004457,1
0.093311,1.916083,-1.178172,-0.641245,0.09653,1
-0.585677,0.884765,0.466078,-1.972348,-0.068162,1
0.853272,-0.642914,-0.190468,-0.315302,-0.024013,1
0.044743,0.929749,-0.528277,0.055986,0.303073,2
0.672152,-2.207188,0.801504,-1.128726,-0.112609,1
0.174013,-1.117925,0.453944,-1.153933,-0.07205,1
0.908626,-0.693432,0.256551,-0.495175,-0.004205,1
0.829083,-1.662965,0.280457,-0.076552,-0.11487,1
1.199167,-1.710327,0.982209,-1.396828,0.010682,1
-0.736722,0.874371,0.32918,0.021868,0.035985,1
0.914231,0.526955,-1.156806,0.426458,-0.036053,1
1.888992,-1.0158,-0.910338,0.757889,0.108644,1
0.297608,0.851011,-0.524314,0.513595,-0.148455,1
0.300129,-0.360241,0.888346,0.02465,-0.044159,1
-0.591473,0.734776,0.207733,-0.87811,-0.197704,1
-1.004623,1.483323,0.775192,0.121665,-0.025696,1
0.009311,0.846951,0.145237,-0.232898,-0.062429,1
1.181711,0.214189,-1.133872,0.927223,-0.019474,1
0.747246,0.25137,-0.053965,0.999492,0.071501,1
-1.09241,2.060168,-0.310978,-1.950821,-0.078545,1
-0.377749,-1.065579,-0.272048,0.250941,-0.03648,1
-0.40552,1.856518,0.63816,-1.759747,0.123289,1
0.182217,0.119677,0.447961,-0.493104,0.216722,2
0.174103,-0.028435,0.369386,-0.82181,-0.077554,1
0.667642,-1.31205,1.032821,-0.326253,-0.036515,1
-0.216962,0.449424,1.043066,-1.16964,0.044429,1
-0.796176,-0.25798,-1.624096,0.379925,-0.028292,1
0.450967,-1.017279,-0.681313,0.239725,0.000184,1
-0.251416,0.803424,-0.474596,0.163044,-0.087271,1
-3.382485,-0.948487,0.321295,0.599474,0.640554,1
0.007183,0.453351,-0.374944,-0.156661,-0.068171,1
0.449498,0.890506,-0.257949,0.1284,0.067926,1
1.370936,-0.859587,-0.647218,0.196413,-0.019361,1
-0.290276,-0.478447,0.781116,-1.492537,-0.10682,1
0.608627,0.34437,-0.202079,0.285182,-0.007177,1
-0.349367,0.822854,1.087206,-0.735754,-0.021468,1
-0.058918,0.871477,-0.616645,-0.326313,-0.108437,1
-0.444984,0.621647,1.601696,2.040561,-0.067668,1
1.069323,-0.620663,-0.811459,0.040901,-0.021733,1
1.214824,-0.173706,-0.520702,0.802886,0.028809,1
1.391506,-1.090716,-0.349482,0.004122,-0.042879,1
0.479248,-0.148932,0.794613,0.486677,-0.080637,1
-0.226789,1.443281,0.127882,-0.660817,-0.017785,1
0.505463,-1.012073,-0.975636,1.16399,-0.09096,1
-1.268755,1.398524,1.529353,1.453135,0.046597,1
-0.493969,0.142802,0.799881,-0.557907,-0.125225,1
0.935644,-0.385077,-0.108295,0.313443,-0.198645,1
0.244457,0.007236,1.186516,-0.083629,-0.007195,1
0.042193,1.173792,-0.153926,-0.700539,0.022739,1
0.100776,1.033683,-0.472613,-0.948675,0.081329,1
1.324209,-0.477642,-0.773183,0.498905,-0.024826,1
0.433803,0.050461,0.740835,1.488923,-0.033894,1
0.603475,-0.488858,-0.179057,-0.363067,0.262776,2
0.756715,-1.180379,0.557253,-0.750682,0.211123,2
-0.479161,1.957328,-0.192739,-1.171724,0.046099,1
0.34179,-0.041411,0.285049,0.537487,-0.129363,1
-0.368902,0.308658,0.037528,0.258106,-0.057179,1
-0.178394,0.382592,0.695761,0.252882,-0.021685,1
0.766154,-0.95654,0.19276,0.945822,0.061518,1
0.493391,-0.055798,0.696877,1.092434,-0.097957,1
-1.072517,0.4137,0.295856,0.738499,-0.154619,1
0.903735,-0.759788,-0.03604,-0.351751,-0.094013,1
-0.047259,0.887462,-0.075817,0.124023,-0.032231,1
-0.229775,1.475173,-0.756803,-0.598884,-0.088939,1
0.560396,-0.799526,-0.550429,-0.248627,-0.046755,1
-0.013382,1.087016,-0.563056,-0.735322,-0.085493,1
0.666393,-0.336651,0.613153,-0.040784,0.034351,1
0.911443,-0.51293,0.233287,1.262173,-0.072925,1
0.703451,0.104508,0.152888,0.164164,-0.031877,1
-0.273904,1.018165,0.742538,0.301287,-0.053003,1
1.029121,0.332976,-1.496024,0.457803,-0.011463,1
-9.48156,-3.348265,-1.695703,-0.392013,-0.597793,1
0.829587,-1.003355,0.825381,-0.488454,-0.014839,1
1.008099,-2.196512,1.086032,-1.454165,-0.043115,1
1.468991,-0.451742,-0.713423,0.921305,0.046878,1
0.944725,-3.326722,2.113245,-1.862648,-0.068771,1
1.134247,0.140223,-0.854051,1.956073,-0.027273,1
-0.651573,-1.051123,0.120547,1.716947,0.115213,1
0.478144,-0.415565,0.07928,0.05106,-0.05191,1
1.381545,-0.74405,-1.066031,-0.103525,0.024571,1
0.034954,-2.222553,1.684844,-2.214998,-0.217111,1
-0.549307,1.029404,-0.258561,-1.566526,-0.044863,1
-0.511211,0.012838,1.46868,-0.60834,-0.125163,1
-0.517933,-1.272608,-0.847099,0.553686,-0.048253,1
-0.155826,1.537685,0.237199,0.668876,0.071602,1
-0.09138,-0.286579,0.488777,0.094697,-0.141309,1
1.46443,-0.847886,-0.759837,0.82437,-0.046553,1
-4.305302,-1.540835,-0.026072,0.43164,0.464347,1
0.127177,-0.293845,0.966458,0.108937,-0.010957,1
1.147855,-1.102848,0.661693,0.258081,0.01698,1
1.222523,-0.775299,-0.406077,0.518389,-0.056808,1
0.325013,-1.430571,1.123374,-0.501965,-0.079803,1
0.232229,0.59914,0.739396,-1.534035,0.142069,1
0.928584,-1.715215,1.197192,-1.06034,-0.074168,1
-0.279525,0.784534,-0.106726,-0.625473,-0.091217,1
0.063647,-0.084346,1.537652,0.149637,0.060737,1
0.946912,-1.124968,0.403033,-0.783903,0.036093,1
0.803311,0.241507,-0.434477,1.03249,-0.00831,1
0.127292,-0.332008,0.224326,-0.730225,0.042805,1
0.695613,-0.413106,-0.11207,1.094159,-0.024781,1
0.279588,0.073221,-0.034471,-0.309819,-0.034826,1
0.413867,-0.373864,-0.134663,-1.368537,-0.072426,1
0.419606,0.324039,-0.518125,-0.056145,-0.099712,1
-0.331242,0.390765,1.20592,0.296014,-0.104887,1
0.289174,0.017334,0.631719,-0.402953,0.103815,1
-1.087196,1.770143,0.168457,-1.156526,-0.09641,1
0.617869,-0.203352,0.295608,0.172218,-0.099568,1
1.545133,-0.363509,-1.264494,0.604423,0.000346,1
-2.630863,-1.256758,1.244175,2.238162,-0.414959,1
0.08793,-0.318188,0.944241,0.777094,0.014062,1
0.924963,-0.542921,-0.087237,-0.256707,-0.120546,1
-1.297915,-0.067731,-2.608417,-0.341586,0.08249,1
0.421431,-0.325562,0.896731,-0.359796,-0.001339,1
0.395217,-0.439818,0.763058,-0.484407,-0.007311,1
0.031539,0.747342,-0.236852,0.816979,-0.034156,1
-0.052453,0.130892,-0.072425,-0.428498,-0.064736,1
-0.301985,-1.295009,-1.412224,-0.208624,0.255861,1
-1.866734,-0.429438,-1.060341,0.64454,-0.053015,1
-0.063143,-0.82514,-1.2576,1.153567,-0.245362,1
0.691935,1.368803,-1.831083,0.740558,-0.066194,1
0.042206,1.607826,0.222145,0.236089,0.127135,1
-0.088087,0.366229,-0.511526,-0.403369,-0.0794,1
-0.422042,1.506602,-0.03706,-0.797981,-0.026049,1
0.51327,0.278053,-0.614555,0.371305,-0.025523,1
-0.733185,-0.223987,2.118381,-0.987004,-0.026917,1
0.534023,0.819136,-0.556074,0.190905,0.071719,1
-0.222271,0.683812,0.581063,-1.13767,0.09079,1
-0.700874,0.148505,2.448158,0.226845,-0.130572,1
1.224711,-0.681012,-0.131753,0.089526,-0.036286,1
1.212961,-1.701231,-0.926824,0.30554,0.0045,1
-0.113705,1.704448,-0.413449,0.558155,-0.023084,1
0.209629,0.59178,0.070336,-2.089735,0.145551,1
-0.279936,-1.354126,-0.398857,0.044879,0.085553,1
1.185541,-1.633862,-0.796741,0.440665,0.018518,1
0.157557,-0.44135,0.839104,1.025838,-0.124371,1
1.162572,-1.3768,0.881138,-0.476242,-0.022343,1
1.716932,-1.926194,-0.216662,0.239707,-0.174448,1
0.165609,-0.443805,0.979689,-0.225434,-0.010473,1
0.099133,0.573301,-0.585742,-0.058069,-0.096433,1
0.088186,0.925787,0.099105,0.723399,-0.073344,1
0.954708,-0.921027,0.239408,0.453972,-0.007832,1
-1.693904,-0.408647,-0.937794,-0.062361,0.158416,1
0.828721,-1.575424,1.146084,-1.412595,0.022703,1
0.033585,0.142521,0.995797,0.222494,-0.037357,1
0.158942,-0.018762,0.722402,-0.240102,0.052757,1
-0.116236,-0.171346,0.750243,0.184448,-0.113406,1
1.772412,-0.664631,-1.32495,0.336788,-0.005781,1
0.863377,-0.485241,0.233515,0.909426,-0.054345,1
0.547326,0.118504,0.678286,0.966158,-0.00921,1
1.143484,-1.128159,-0.553682,0.457361,-0.039231,1
-0.147662,-1.460261,-1.02448,-0.435779,0.20816,1
0.315069,1.037607,-0.275902,1.24311,0.016934,1
-0.561766,1.285489,0.676126,-0.435433,-0.033201,1
-0.808568,2.016394,-0.667162,-1.460933,-0.008778,1
-0.408913,0.631553,0.641918,-0.948408,-0.037783,1
0.286839,1.597255,-0.909194,-0.563574,0.121732,1
1.188431,0.042518,-1.678071,-0.237404,-0.016836,1
-2.199871,-1.150319,-1.504642,-0.269553,0.252954,1
-0.882309,-2.148442,-1.815865,-0.092704,-0.179306,1
0.338699,-0.733033,0.024493,-0.48192,0.201525,2
0.424188,-0.180106,0.71582,0.237389,-0.06398,1
0.661457,-2.150091,-0.262261,0.110754,0.145987,1
-0.322943,-0.532612,0.348887,-0.493279,0.371757,2
-0.343044,0.733446,0.692181,0.241287,-0.030997,1
0.638814,-0.871213,-0.196936,-0.859826,0.295947,2
1.582693,-0.857939,-0.623596,0.808364,0.010532,1
0.997557,-0.538291,-1.049122,0.2166,0.294977,2
-0.155045,0.156106,-0.704567,-0.04642,0.010566,1
0.597309,-0.51643,0.253035,0.555791,-0.090552,1
-0.092485,0.219351,1.005173,-0.08712,-0.079709,1
-0.232713,-0.349077,1.849189,-1.373966,-0.082338,1
0.780803,-1.160439,0.715953,-1.292921,0.023618,1
0.520935,-0.235841,0.442562,-0.18085,0.067826,1
0.816364,-0.065075,-0.620803,1.083317,-0.022018,1
0.246059,-0.653888,-1.065623,0.491978,-0.05266,1
-0.367746,0.069347,1.196573,-0.822744,0.007899,1
-0.515896,0.302206,1.797243,-0.373568,-0.06078,1
1.080587,-0.487924,-1.165972,0.174001,0.030646,1
0.9002,-1.546456,0.989347,-0.388081,0.020006,1
-0.357694,0.173832,-1.285527,-0.217479,-0.000072,1
1.174908,0.117239,-0.811338,1.355786,-0.103894,1
-1.203914,-2.472527,0.111781,1.026429,0.109641,1
-0.570119,0.457827,-0.988242,-0.034617,0.041383,1
-0.745733,0.347719,1.490886,0.210289,-0.06702,1
-0.653697,0.751431,1.171165,0.368154,-0.042455,1
0.07378,0.46496,0.830512,0.083603,0.023398,1
1.088447,-0.739672,0.338345,0.114993,-0.045631,1
1.038479,-0.40479,-0.348161,-0.026458,-0.000552,1
1.182526,-0.977643,-0.637779,0.125952,-0.087571,1
1.680658,-0.656519,-0.998424,0.522499,-0.002226,1
-7.178071,1.370215,0.872342,5.977203,-0.586519,1
-0.563932,0.399085,1.865469,-0.428761,-0.026792,1
0.376138,-0.577454,-0.533376,0.779708,-0.167379,1
-0.941863,0.143954,0.576145,-0.936161,0.101671,1
1.054165,0.778977,-0.895817,0.423125,0.031669,1
0.989588,-2.739869,0.119613,-0.562103,0.028553,1
-0.585981,-0.129826,0.151673,1.109241,0.089189,1
0.756349,0.192505,-0.874037,0.126601,-0.020409,1
-0.252088,0.206423,0.388643,-0.337141,-0.077677,1
0.825651,-0.647158,-0.306553,-0.431729,0.101673,1
-3.102632,-0.92988,-0.429318,0.843963,0.083312,1
-0.239288,-0.602739,-0.79764,0.104791,0.030657,1
0.971244,-0.620852,-0.350335,0.208668,-0.007919,1
0.952959,-0.185479,-0.104776,2.110614,0.126882,1
2.18085,-1.156675,-1.460458,0.404879,0.004129,1
-1.607262,-1.312991,-1.343849,-0.4565,0.184695,1
-0.063334,1.718635,-0.144083,0.207874,0.04485,1
2.022946,-2.258703,-0.546469,-0.134871,-0.064171,1
-0.237796,1.128869,0.375853,-0.543868,-0.011624,1
0.254817,-0.434563,0.255751,0.43782,-0.084898,1
-0.480653,-1.554651,-1.248791,1.566231,-0.252018,1
1.837376,-1.458137,-0.360108,0.819718,-0.04659,1
-0.719788,1.140265,0.541309,-0.706034,-0.004991,1
1.044201,-0.755656,0.089202,0.667836,-0.026671,1
0.773047,-0.711719,0.079067,-0.928999,-0.092054,1
0.285149,1.194294,-0.280107,0.527935,0.068156,1
-1.015711,0.591907,1.052,-1.133817,-0.097035,1
-0.107318,0.911048,0.227704,0.702909,-0.013951,1
0.017984,-0.337474,0.168202,-0.578089,0.320142,2
-0.00802,0.658531,-0.271322,0.290651,0.244722,2
0.923807,-0.211943,-0.48559,0.811279,-0.031287,1
1.206016,-0.517503,-0.376063,1.087234,0.022785,1
0.629471,-0.274478,-0.066814,0.538425,0.161047,1
-0.038934,1.435276,0.37774,0.799467,0.060714,1
0.029265,-0.164752,1.462404,0.158735,-0.018072,1
-0.09793,0.685022,1.779206,2.095398,0.018982,1
1.809083,-0.869824,-0.95621,0.724109,-0.020549,1
-0.282204,1.305105,-0.742335,-0.616474,-0.056108,1
0.513423,-0.413048,0.617955,-0.111621,-0.065336,1
1.287415,-0.968642,0.071576,0.114696,0.004797,1
1.095748,-0.222769,-1.107659,0.246701,0.060737,1
0.344793,-0.361594,0.714453,0.292552,-0.069064,1
-0.486431,0.95495,0.824535,0.325478,-0.064849,1
1.878484,-1.603917,-1.360045,0.149511,-0.073482,1
-0.485952,-1.054009,0.479106,-0.404335,-0.074889,1
-0.399605,0.743968,0.256209,-0.970925,0.105804,1
-0.139794,0.139819,-0.776141,-0.115877,-0.025527,1
1.435945,-0.737137,-0.176289,-0.451607,0.085023,1
-0.73314,0.298035,0.156797,0.033136,0.011996,1
0.412882,0.214452,-0.748335,0.39177,0.375036,2
-0.507579,0.201258,1.790233,-0.287683,-0.055338,1
0.125321,-0.234935,-0.379489,0.16562,-0.058434,1
0.07819,0.269034,1.853799,0.505504,0.044074,1
0.122996,0.931262,-0.204923,0.470421,-0.092321,1
-0.046204,0.651325,-0.698592,-0.451037,-0.008881,1
0.21329,0.979004,-0.596627,-0.590473,0.008267,1
-5.322039,-0.115071,2.33558,3.122896,0.54645,1
-0.041712,0.358101,1.12387,-0.270516,-0.076,1
-0.032859,0.453518,-0.360471,0.743587,-0.063466,1
0.043304,0.097497,1.54615,1.169537,-0.081136,1
-1.077388,1.248572,0.353718,-0.791118,-0.0598,1
1.888233,-1.043387,-0.848771,0.465883,0.173845,2
-0.144447,-1.293858,-1.432362,0.906138,0.117014,1
0.095056,0.478693,0.44372,1.058266,-0.008625,1
0.545208,0.584,-0.44388,0.263281,-0.048345,1
1.233797,-0.61592,-0.078494,1.345117,-0.063329,1
0.202301,-0.672405,-0.0992,0.144122,-0.067017,1
0.080562,0.666753,1.135551,0.563048,0.049473,1
1.22811,-1.26564,-0.125186,-0.565178,0.128069,1
0.891692,-0.155017,-0.538704,0.837332,0.185645,2
-1.498427,-1.121489,-0.56074,0.909394,-0.000037,1
-3.66854,0.592182,1.042735,3.400628,-0.218744,1
0.186077,-0.751599,-0.802494,-0.445545,0.550759,2
0.051593,1.198531,0.661541,2.199414,-0.060635,1
0.536991,0.048797,0.81464,0.230335,0.035809,1
1.13954,-0.171815,-0.843234,0.767267,-0.009085,1
0.05319,0.949151,0.43856,0.042379,0.014466,1
1.544733,-0.693751,-1.292328,0.208659,0.072245,1
0.111264,0.294889,0.509351,-0.657838,-0.009841,1
1.031093,-0.86189,0.02448,0.634088,-0.131472,1
-0.182927,0.842578,0.207824,-0.782137,-0.049081,1
0.924982,-0.638832,-0.774554,0.419175,-0.118288,1
0.078438,0.906131,-1.249526,0.220279,0.292161,2
1.004503,-0.203533,-0.509306,0.695815,-0.042166,1
0.34385,-0.040416,-0.107037,-1.562375,-0.051186,1
-0.346835,-0.554915,-1.779236,-0.941424,-0.028353,1
2.321091,-1.626319,-0.89973,-0.049709,0.071069,2
-0.731228,-0.716893,-0.037712,-0.115778,0.290337,1
0.955583,-0.222544,0.286272,0.68368,0.162152,1
-0.564172,1.185606,0.322568,-0.439148,-0.008832,1
-0.045104,1.000578,0.427016,1.077047,-0.099302,1
0.641334,-0.726838,0.966708,-0.029856,0.001505,1
0.271895,-0.670874,1.140319,-0.40549,-0.029196,1
-2.754614,-0.274347,-2.175375,1.466048,-0.273365,1
0.170882,0.185983,-0.293736,-1.687384,-0.055893,1
0.682819,-1.026121,0.706394,-0.74811,0.000687,1
-0.434712,0.87588,1.310459,-0.063855,0.029333,1
1.060539,-1.648667,0.884146,-0.740305,-0.105769,1
-1.318929,-1.779048,-1.745564,-0.353687,0.087738,1
-0.779287,1.119586,0.058414,-1.631126,-0.067836,1
-0.382386,1.04109,0.440124,0.349159,0.112276,1
0.16202,1.252277,-0.094036,2.247144,-0.140147,1
0.936276,-0.256356,0.666918,0.239005,0.234472,2
1.274861,-0.538165,-0.263505,0.414694,-0.019341,1
1.459466,0.287874,-1.665632,0.981444,0.058062,1
0.562635,-1.957634,1.685297,-1.199879,-0.066572,1
-0.797296,1.820329,-1.079098,-0.470357,0.103169,1
0.329271,-2.063539,2.195271,-2.348615,-0.065332,1
-0.223419,-0.814685,1.700335,-0.669258,-0.110167,1
-0.926414,1.005895,0.521655,-1.525367,-0.051478,1
-0.278603,-0.354122,-0.977848,0.057625,0.063235,1
0.453668,-0.922823,1.211127,-1.183173,0.00744,1
-4.041517,1.930993,-0.525405,4.216323,0.17538,1
1.833829,-1.13426,-1.237266,0.448809,-0.081452,1
0.809487,-0.823782,0.200003,0.187385,0.153624,2
0.09206,0.879148,-1.039651,-0.641636,-0.024886,1
0.133228,0.122602,-0.40129,0.337937,-0.015985,1
-0.713497,-1.133641,2.265052,-3.065744,-0.075385,1
0.970463,-0.862143,0.080603,0.146477,-0.037665,1
0.525325,0.20327,0.446954,0.642704,0.021658,1
0.380068,0.877001,0.353431,2.574811,-0.007509,1
0.645676,-0.676499,0.678543,0.015701,0.02745,1
0.811228,-0.3605,-0.071404,0.052117,-0.053364,1
0.556671,-1.198494,1.603681,-1.442276,-0.011373,1
-0.032244,0.957429,-0.524316,-0.476462,-0.120541,1
1.469398,0.515883,-2.107272,0.515252,-0.020997,1
1.676091,-0.755878,-1.266213,0.489412,0.069126,2
0.461649,0.161886,0.219835,0.445179,-0.118341,1
1.829758,-0.458937,-1.266729,0.327249,0.155303,1
-12.221774,-4.074491,-3.24746,-2.030167,-0.975837,1
1.478298,-1.552505,0.438285,-0.182768,0.006986,1
0.617182,-0.416267,0.248395,0.428891,-0.048015,1
0.225625,-0.203077,0.935818,0.71224,-0.069637,1
-0.609152,1.137374,0.207974,0.300926,-0.197554,1
-7.147941,-0.863266,-0.1289,-0.151488,1.436299,1
-0.374122,-0.85772,-0.486098,0.110397,-0.083075,1
-0.244714,0.728063,1.082029,0.645733,0.06121,1
-0.221899,2.296855,-1.198258,-1.477775,0.074372,1
-1.427235,-0.277972,-0.599947,0.813068,0.191105,1
0.132424,0.875936,0.293419,0.385154,0.01848,1
-0.285276,0.482782,-0.724951,-0.215066,0.010702,1
-0.192793,-0.223325,0.664419,-0.608168,-0.10443,1
-0.471667,-0.396439,0.728757,-1.113472,-0.098388,1
0.071517,1.385884,-0.380338,0.058385,0.067508,1
0.143867,-1.1103,-0.427227,-0.332935,0.211146,1
-0.113133,0.775342,0.630646,0.555549,-0.036311,1
-0.468937,-0.153938,1.670447,0.485815,-0.164717,1
0.568376,-1.114103,-0.12361,-0.050191,0.256952,2
-3.831361,-1.564408,-2.483614,-0.660754,0.422892,1
-0.540669,1.130751,0.360379,-0.223208,-0.039739,1
0.040598,0.107739,-0.149867,-1.630069,-0.119414,1
0.952323,0.873681,-1.0648,0.118173,0.014097,1
0.47294,0.644546,-0.229399,0.218421,-0.005905,1
-0.483666,0.724339,1.136695,-0.724244,-0.032575,1
