@relation 'R_data_frame-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@attribute V3 numeric
@attribute V2 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
99.2308,215.6154,562.7308,24.653,1
96.5526,211.2105,391.3684,19.4708,1
102.5,212.1667,560.6667,27.2135,1
107.2099,231.1358,741.284,19.6722,1
99.5333,194.6,361.4,23.7472,2
77.4394,184.6515,335.6061,15.9077,1
98.7059,219.8824,509.7647,18.2772,1
78.4211,178.3421,309.8158,18.3223,1
87.5909,204,509.6364,28.0096,1
105.4667,208.8,329.4,38.0008,1
91.2857,205.8571,460.3571,21.3499,1
129.6598,231.9794,251.0103,41.6071,1
119.7167,250.1167,665.3833,33.6133,1
150.6538,260.0923,449.8538,16.1175,1
241,361,408,22.0383,1
111.9394,242.5758,826.2727,12.2146,1
110.6,229.6,575.2,22.2623,1
75.2,174.9,242.5,40.8031,1
148.9524,250.9524,379.0952,27.9539,1
88.2857,195.3095,334,24.0085,1
115.375,230.8333,546.0417,30.4247,1
86.572,198.608,555.404,28.6918,1
76.4286,186.1429,351.5714,30.3584,1
92.8621,205.4828,527.5862,30.3857,1
99.2857,211,592.8571,7.9411,1
94.5385,210.1923,600.5,25.4577,1
154.55,261.35,339.95,31.7058,1
89.9091,198.1818,453,30.8789,1
157.7228,249.0198,609.9703,17.0547,2
110.9462,233.2581,706.7097,22.7364,1
271.4286,440.8571,579.4286,66.1032,1
123.5994,260.9615,742.875,11.4652,1
111.0769,204.9231,512.9231,21.096,2
96.1717,210.6465,627.4949,18.5044,1
107.3958,240.2917,852.1875,32.3857,1
106.4583,227.6667,736.8333,23.1223,1
103,220,622,25.3571,1
90.55,184.75,218,12.2266,1
87.25,195.9231,437.8654,30.5261,1
94.2414,207.6207,465.9655,23.9818,1
144.1458,229.1771,519.8854,19.7003,2
115.75,252,696.25,21.9872,1
112.64,238.12,667.6,18.702,1
79.1948,180.7143,171.9351,12.6606,1
90.3774,205.0377,359.9528,22.8077,1
105.4677,229.3871,708.371,30.6112,1
116.5628,243.2513,553.3819,27.8958,1
98.625,229.1875,571.625,19.6242,1
102.931,224.4828,724.6207,18.5799,1
103.2324,215.493,157.2042,14.0421,1
96.6538,224.2692,744.8974,24.099,1
92.5752,209.6726,402.5575,25.3891,1
108.3333,225.4444,528.4444,17.1723,1
91.989,208.674,521.7624,35.9278,1
104.4321,217.5679,480.1235,33.6001,1
96.3818,209.1818,570.2,41.6122,1
88.5714,186.9524,303.0952,13.3937,1
95.4634,216.2927,651.2683,20.9799,1
99.9167,217.7917,625.8125,27.815,1
123.6786,251.5,564.75,23.4602,1
81.7857,182.7857,281.7143,21.1655,1
128.0625,262.375,837.25,23.9236,1
91.2,200.96,522.96,32.1607,1
96,209,475.3333,32.8748,1
90.6944,192.3056,339.2639,17.4328,2
98.2,221.4667,552.8667,13.6375,1
154.8286,262,445.6286,18.2458,1
122.9765,246.4706,573.4588,20.0778,1
94.4598,206.3218,395.5402,48.2135,1
109.7158,243.0842,835.9053,31.0327,1
91.2222,201.9444,501.7222,17.5349,1
121.8889,244.1481,561.3889,20.9076,1
184.9216,274.1765,630.549,37.9249,1
104.3448,229.4483,691.8966,21.7422,1
94.625,209.1875,444.4375,16.3925,1
130.2887,268.6804,738.7629,14.3338,1
77.58,185.28,414.18,37.8689,1
98.129,217.5968,503.1935,21.8318,1
77.3,180,424.7,17.1584,1
87.4889,206.6667,394.3111,23.1829,1
75.557,187.2532,299.481,17.5214,1
368.7342,533.0633,525.0633,45.6056,1
102.443,233.0506,734.2911,25.6076,1
86.65,195.85,524.4,11.2432,1
90.3448,207.7586,533.8966,36.4575,1
102.1667,225.5,773.3333,32.3041,1
145.0343,265.3022,178.757,6.2459,1
98.9565,216.9565,600.087,16.5614,1
115.8533,249.7333,728.8,37.1748,1
92.9121,207.3736,460.3297,23.8035,1
91.5714,209.3492,568.9841,31.4336,1
85.3068,194.0227,379.3977,22.0682,1
107.1389,232.2361,721.3333,21.6012,1
89.7662,201.2727,427.3636,20.5786,1
109.3973,234.7808,767.3973,16.7393,1
102.6786,195.5357,361.3214,15.2701,2
82.3077,199.3846,413.8462,42.001,1
120.0952,246.1429,500.1905,17.6324,1
88.5,204.6129,208.9032,16.7002,1
136.2051,251.4872,318.7436,39.7775,1
112.4545,231.8182,599.7273,27.5879,1
99,227.4,670,19.1,1
93.4348,180.8261,242.6087,9.8037,2
94,201,522,24.1462,1
85.8824,198.8824,509.5882,17.798,1
397.6316,572.2105,430.3158,77.7758,1
92.1081,206.9459,457.8649,23.2871,1
109.5556,249.5,805.3333,30.9944,1
113.3659,247.9512,808.0244,24.8301,1
84.6026,187.9038,242.7308,19.2693,1
109.2174,213,459.3913,32.8487,1
103.8,225.95,535.25,27.5628,1
87.1111,198.8889,412.6667,21.8993,1
143.8284,253.709,470.2761,17.9452,1
90.3667,207.2,560.0667,34.2494,1
94.8621,214.9655,533.3448,31.111,1
110.4,230.4,814.7,15.5258,1
104.6077,220.3846,665.4846,21.5185,1
78,196.25,313.75,32.3684,1
109.5263,234.3684,743.1579,29.1538,1
102.8696,216.8261,474.2174,32.9185,1
97.093,221.4186,617,28.6096,1
126.1579,251.5789,726.1579,28.0949,1
134.9268,262.3171,659.1707,16.6953,1
104.5152,227.4242,736.3485,21.8622,1
101.5,223.74,617.16,33.0301,1
117.6875,254.625,895,27.9598,1
115,206.4,439.6,11.6795,2
108.75,235.0667,633.9,24.2902,1
77.5574,181.623,242.2295,10.1387,1
102.75,220.75,407.5,12.3421,1
142.5082,263.5902,585.7869,26.5374,1
107.9286,227.9286,615.5,27.2495,1
93.2739,204.6879,567.3822,27.6085,1
115.5259,236.6207,608.5603,23.475,1
109.925,243.925,601.675,37.4737,1
75.75,168,282.75,8.7571,1
105.5862,227.069,602.3448,20.1044,1
78.2057,183.8743,237.24,13.8895,1
123,225.2222,541.3889,28.1247,2
86.2149,199.1653,391.281,31.5093,1
136.7636,250.4,186.5,22.3415,1
97.1818,191.1818,415.6364,25.0131,1
83.134,196.4742,490.0309,50.3887,1
120,254.3333,885.4286,35.0353,1
89.0952,206.1429,480.4286,12.6928,1
106.2535,225.0282,551.507,33.1995,1
91.4062,205.7344,419.6875,23.8985,1
100.8519,190.5556,307.0741,18.0254,2
96.4085,213.7805,577.7378,45.6829,1
86,201,467.5,27.8003,1
143.46,256.06,268.16,30.1684,1
131.2683,248.561,519.1951,24.7635,1
93.3,209.24,553.6,28.4511,1
121.0339,238.9492,545.2881,26.8621,1
115.5678,237.2373,519.178,31.186,1
89,189.2222,521.6667,18.2966,1
99.9388,216.7959,452.1769,29.0202,1
103.6333,223.15,601.8167,30.3822,1
107.2,229,624.8,24.3343,1
103.7143,221.7238,736.4381,27.4959,1
94.7733,205.8267,513.1333,35.0935,1
100.5882,222.0588,692.4706,27.3816,1
131.7755,239.5714,449.0612,23.2211,1
90.3333,201.8333,462.1667,23.075,1
113.806,198.8657,323.0597,18.6577,2
96.3667,212.5667,632.1667,34.4127,1
161.246,277.6071,198.2381,14.8228,1
100.2568,216.4797,507.0946,25.8301,1
104.7273,213.1818,341.3636,13.561,1
103.1569,214.9804,548.5294,40.3149,1
78.0105,182.207,342.6667,27.5097,1
114.5641,223.3846,363.7179,20.5621,1
78.5584,185.7662,349.4026,25.5911,1
91.8056,210.2361,515.0694,24.1993,1
102.0833,222.9167,764.5833,29.607,1
98.1429,215.2,491.8,20.1386,1
66.8783,160.9822,156.9139,8.7633,1
104,224.3636,721.6364,20.6137,1
104.0464,228.4794,540.9845,27.3191,1
107.3889,221.7778,653.3333,32.9562,1
91.25,205.4375,565.8125,15.8725,1
81.9636,198.4909,252.2909,13.4486,1
112.3826,250.5826,778.6087,30.153,1
83.5484,196.5806,444.4194,17.285,1
95.0741,214.8519,679.4074,26.7575,1
106.963,223.8547,521.5157,29.9021,1
110.4607,207.5955,446.1236,23.7121,2
100.0105,223.0842,665.1053,25.5837,1
90.6818,208.1364,635.4091,36.2779,1
137.7107,232.1818,365.6033,16.7364,1
103.0064,214.1474,163.4038,15.8608,1
97.2442,215.7326,498.9186,50.7943,1
88.3125,201.75,666.1875,10.494,1
124.1333,205.2333,408.0333,15.1029,2
121.3137,224.4314,421.7059,17.5612,1
92.575,189.125,289.975,14.142,1
90.6,199.08,458.48,37.9737,1
92.6923,205.1154,385.9231,18.6121,1
113.7,249.775,664.625,13.4182,1
117.1905,253.7143,777.6667,23.2145,1
94.4375,206.5,456.875,23.2244,1
92.4,212.4667,633.2667,30.3017,1
111.7753,232.427,560.4607,20.0828,1
85.2041,197.7143,455.898,30.7404,1
88.9655,207.2414,405.2931,23.1047,1
90.1538,206.9231,522.6154,12.2735,1
90,201.2632,447.9737,25.4807,1
233.3708,352.573,372.8652,21.7036,1
121,245.3333,714.6667,19.7588,1
103.4444,225.7778,699.1111,13.9841,1
105.4667,228.5333,756.9333,25.8999,1
93.9091,206.5909,538.0909,21.682,1
579,710,731,0,1
97,227.5,631,21.362,1
89.7885,190.1442,218.0865,22.0027,1
96.0476,218.119,583.0238,27.4762,1
115.5333,237.6,528.6,36.2298,1
99.0331,213.6612,592.9421,30.9689,1
93.8667,217.4667,584.8667,17.9401,1
101.2353,219.8824,458.7843,25.3366,1
113.824,231.712,602.104,23.8053,1
178.1429,291.8095,374.4762,17.247,1
93.169,210.2958,446.2676,29.2757,1
341.3158,467.4737,508.2632,61.4337,1
100.3043,200.4638,240.1014,16.0076,1
283.5556,365.7407,638.7037,83.295,1
118.367,234.4128,477.2661,38.078,1
132.2128,235.4894,396.5745,31.2082,1
82.7692,194.4615,441.2308,46.7495,1
98.5926,219.2963,461.2593,24.33,1
104.4394,220.8182,544.8485,24.8254,1
93.383,209.2979,580.5319,28.836,1
296.4211,380.9474,443.9474,27.7595,1
335.4583,445.1458,582.3125,20.0468,1
104.5769,214.5,723.0385,16.3409,1
128.101,225.5575,194.2857,14.3607,1
96.1765,204.6471,503.4118,23.212,1
207.5,327.1667,334.1667,33.0092,1
91.4375,191.5,398.0625,14.4914,1
96.7059,221.4118,519.4706,30.3487,1
94.2128,212.5957,549.2128,41.7645,1
97,220.3333,587.3333,12.3116,1
109.0685,237.2945,746.8425,27.9347,1
130.2791,222.4651,268.5814,29.2244,1
109.7037,232.4815,720.2222,32.9597,1
94.7347,215.8776,479,31.3042,1
155.2308,274.6364,519.3147,30.0159,1
88.5246,195.1311,414.2295,44.6721,1
105,211,636,6.6097,1
119.3882,253.6824,808.2824,19.4703,1
136.0658,260,507.5658,17.4993,1
86.5833,190.1667,456,24.8276,1
116.0057,236.7886,565.3771,41.1379,1
93.988,214.747,519.8193,38.668,1
85.9184,197.4796,512.3265,35.078,1
102.1304,220.7826,549.2609,26.4301,1
91.6,200.3,570.6,31.8024,1
115.125,245.25,690.125,25.3325,1
113.908,248.6271,691.064,9.9347,1
148.2857,238.5,391.9286,12.4362,1
99.0847,219.5932,594.8305,29.8868,1
105.1429,229.6667,690.7143,20.7739,1
82.5,178.5,374.5,20.0869,2
109.987,199.6494,360.3117,17.7484,2
106.2323,236.8283,769.6364,21.2308,1
89.96,209.56,526.44,29.7281,1
119.7157,258.8274,731.8274,15.2298,1
84.4769,198.6923,249.6308,8.5954,1
118.3852,254.3975,718.0861,7.9734,1
80.6933,190.5467,329.0267,18.4357,1
95.3824,218.4412,592.1176,32.6384,1
103.8679,216.3082,224.8113,20.7663,1
83.8333,186,482.3333,15.1263,1
109.7778,230.8889,676.8889,23.4788,1
113.1411,239.8282,569.1411,30.332,1
98.1143,222.4286,540.6,27.2782,1
96.3333,221.3333,520.3333,31.9283,1
113.4328,252.1642,879.0149,20.5669,1
98.2857,215.0714,530.4286,27.0872,1
102.5882,227.4118,755.0882,22.3038,1
108.2609,219.2609,444.8261,14.8484,1
128.6471,214.4118,261.3529,16.6731,1
95.2778,214.2889,570.0667,31.1539,1
96.663,220.087,566.3152,27.0127,1
89.6,201.4,455.3333,26.9851,1
190,336,579,87.3548,1
110.5833,244.75,697.9167,40.6354,1
86,211,678,7.2457,1
93.9444,210.2778,628.3333,25.6585,1
98.1148,223.1311,584.9508,33.9395,1
121,240.25,606.25,18.6464,1
96.9333,211,384.7333,22.3203,1
88.9459,194.8649,599.4324,24.1064,1
106.5714,235.1429,595,13.1878,1
123.4217,241.988,575.8434,29.5114,1
125.1,263.5,701.1,14.4669,1
116.2857,248.1429,805.4286,15.6636,1
83.6207,193.7586,522.5345,28.6482,1
99.0755,229.8491,739.3585,31.4784,1
87.2115,212.5,485.2692,33.5069,1
96.65,222,651.775,34.6935,1
120.68,203.6,378.32,24.0029,2
89,190,441.5,10.2956,1
88.25,187.75,561.5,8.1509,1
662,843,742,9.2187,1
89,190,434,23.0756,1
140.1471,287.6765,872.9412,16.5047,1
100.4,214.6,603.8,11.6258,1
97.6517,214.764,487.3483,23.3315,1
98.25,219.1591,638.0682,22.0002,1
75.4286,192.7143,393,27.0442,1
121.7407,238.4815,637.5185,29.4434,1
92.625,229.125,665.625,12.4392,1
212.1429,333.619,436.3333,21.4289,1
99.2951,214.7574,530.6885,43.0885,1
94.6462,208.1846,615.3692,17.9623,1
90.4,204.6,405.1,33.13,1
92.8478,214.8913,535.2391,31.2123,1
101.7143,221.7143,701.4286,25.6451,1
306.1143,465.581,477.7905,34.7415,1
81.7672,190.4828,345.6897,22.146,1
94.6957,207,605.7681,33.6114,1
233.2143,356,435.9643,21.2224,1
112.5455,243.0909,867.0341,21.9894,1
79.1176,191.9118,301.1765,19.9044,1
93,211,420.6154,31.1433,1
88.0952,201.381,427.5714,14.7713,1
113.6341,237.1463,600.4878,27.8716,1
94.2,206.4,678.8,12.5144,1
123.6818,224.7879,542.5606,26.6784,2
331.3889,451.5556,538.2361,47.559,1
154,284,659,19.8997,1
80.1034,186.4138,392.6207,17.108,1
93.0385,207.6538,618.3077,32.6642,1
86.8654,199.9183,526.0721,29.0924,1
111.4928,241.3333,775.9565,29.7639,1
111.3333,247.3922,851.3137,16.8995,1
116.7368,238.8947,565.3684,15.6306,1
99.2897,214.6636,597.5794,41.0443,1
201.2897,403.831,355.8712,8.6458,1
528.3333,686,703.6667,43.7747,1
115.72,246.44,791.08,26.283,1
201.6809,311.5319,433.3404,38.8143,1
110,220.6667,494.3333,28.3887,1
90.68,204.7511,555.8556,35.9288,1
92.7407,208.0741,626,21.629,1
107.9216,235.3333,728.3333,27.2656,1
71.4074,176.1481,237.6667,10.4893,1
114.7798,242.7706,628.844,41.082,1
97.6364,219.7273,606.2273,18.2798,1
67.1034,166.931,317.5172,14.9147,1
98.4125,215.4375,570.875,33.5348,1
112.9231,251.6154,883.5385,14.9763,1
92.68,214.04,516.56,32.0154,1
114.3529,236.4118,794.9706,23.3751,1
97.9474,215.8421,620.1053,20.9619,1
107.3333,216.5952,254.2381,22.7858,1
84.6667,183.6667,420.2222,13.113,1
93.2222,211,486.6667,19.0947,1
83,195,353.5,7.8222,1
89.1111,203.5556,413.8889,49.1166,1
183.5,289.5,355.5,36.6436,1
81.8313,191.9157,429.747,45.2896,1
96.4375,222.6875,498.6875,29.6547,1
79.7857,171.1429,325.8571,13.6905,1
80.7273,179.5455,317.8182,15.9928,1
117.3043,236.7391,706.1739,28.2293,1
95.6981,210.9057,459.2075,25.2992,1
104.8947,216.3158,617.3158,29.4039,1
122.2,239.8,405.8,22.6504,1
124.6765,216.3235,566.6471,16.8644,2
238.25,327.4167,330.5,100.2171,1
102.5556,219.8889,444.6667,15.0628,1
95.7778,208.0833,425.5278,42.7109,1
117.4815,226.6667,416.3704,46.0689,1
112.1154,243.8846,769.0192,20.8941,1
123,248,668,12.6765,1
319.9375,465.125,513.1875,25.8855,1
119.1667,237.6111,515.3333,37.7754,1
104.2667,230.8667,605.7,21.8197,1
348.9333,405.2667,688.5333,36.4067,1
116.8222,256.3556,918.0444,15.0586,1
112.2333,202.5667,390.6,19.3145,1
101.439,222.7073,775.1341,21.6428,1
82.925,197.65,308.025,18.6128,1
118.625,230.6875,462.375,23.4704,1
81.3529,187.2941,547.4118,14.99,1
95.05,213.8,571.9,16.1527,1
105,222,709,35.2964,1
93.1364,220.5,627.0909,38.3864,1
80.6923,187.6154,407.1154,27.1915,1
115.375,218.9375,417.4583,27.5015,1
88.2162,202.9189,575.3243,21.0822,1
91.9091,211.4545,519.9091,16.2537,1
131.3297,268.3407,747.2308,23.1872,1
108.5263,234.9474,570.6842,19.2417,1
97.0645,220.1935,593.8065,16.254,1
97.76,206.6,332.56,15.458,1
96.8125,207.0625,637.75,18.7532,1
94.8333,212,552.8333,37.2293,1
96.2174,216.2609,498.5217,21.6422,1
87.2021,187.8723,272.4681,18.5205,1
97,213.1818,593.4848,37.9989,1
104.7692,231.1154,670.8846,32.2433,1
98.2857,216.7143,574.2857,30.0504,1
94,223,583,15.2049,1
215.1798,340.8202,337.2697,25.5496,1
105.3,222.1,550.2,34.2148,1
100.0526,217.8947,550.5789,12.2628,1
110.7436,230.9829,648.1282,31.5299,1
103.5857,234.3571,723.4571,30.2814,1
121.2857,235.2857,434.0476,17.6382,1
124.217,254.4953,558.5566,36.7843,1
96.6935,215.4839,496.6774,28.1032,1
70.5,171.6711,218.2895,13.5634,1
120.1739,247.4348,572.3478,20.4974,1
112.4,216.5143,533.9429,28.6374,2
162.7768,267.3571,498.7232,12.7021,1
82.7368,188.7895,302.6842,11.6274,1
95.381,206.619,650.6667,17.7884,1
106.3333,229.6667,724.3333,29.4751,1
164,297,351,8.1786,1
87.1429,206.1429,402.1429,24.641,1
96.7429,209.5571,425.8857,27.7577,1
91.3204,205.2621,433.767,28.0148,1
112.75,229.5,797.5,15.9687,1
99.1,211.8,439.6,21.4348,1
91.9524,206.1905,455.5238,21.5796,1
85.0345,200.5862,392.092,28.9605,1
75.2651,174.988,312.7349,12.1418,1
96.1702,212.3617,615.6383,33.3144,1
106.0714,227,593.8571,72.6761,1
93.9,207.3,479.6,13.1149,1
86.5556,206.1111,535.6111,33.9873,1
105.3529,230.7059,736,26.3781,1
101.8247,216.0928,473.2062,20.1515,1
95.1136,194.5227,337.1136,10.8606,1
105.4211,215.4211,401,13.7361,1
117.8889,260.4444,887.2222,13.8198,1
85.1579,202.0526,411.0789,25.0428,1
84.4375,188.5938,457.25,30.1938,1
123.6106,245.1504,552.6637,21.002,1
176.3333,271.5714,392.619,17.0095,1
94.3448,206.5862,631.7931,25.2009,1
127.6867,258.8916,640.7349,24.5731,1
107.8,231.6,569.4,11.9766,1
79.9091,186.1818,359.5909,16.3017,1
83.0476,193.381,486.619,24.0136,1
114,246.2,699.6,25.8952,1
99.0833,220.9167,649.25,16.695,1
96.7841,211.1705,559.6023,39.0141,1
82.6667,204.2222,449.4444,29.347,1
110.5,246.15,804.55,17.3277,1
91.7398,203.2927,416.7561,16.5321,1
93.3529,211.8235,555,22.3358,1
94.6,212.4,773.6,24.3389,1
204.6184,313.9079,508.0263,29.0926,1
93.2381,210.6548,623.3095,26.0542,1
133.2222,245.1111,358.8889,13.8002,1
87.1515,191.6364,415.7273,25.0855,1
87.8,173.4,269.6,15.51,2
80.1163,188.0116,358.1512,26.4772,1
136.5866,218.2677,498.6339,26.6497,2
111.125,240.3125,706.8125,27.892,1
78.7143,175.2857,270.2857,9.6415,1
89.7143,192.9286,528.8571,17.553,1
103,236.5,742.5,17.0595,1
102.2333,226.7667,625.4667,24.0096,1
115.125,235.6667,642.125,26.9367,1
125.8571,235.381,313.2857,16.3908,1
106.0806,228.1935,605.1452,29.1497,1
135.4286,253.0714,319.1429,26.8428,1
119.5667,237.9,505.0333,19.853,1
115.3571,233.881,529.5476,30.3466,1
81.7647,189.8235,430.2941,9.4554,1
93.1304,204,509.7391,26.6038,1
106,231.7692,583.8077,24.975,1
88,213,639,8.1093,1
98.2653,206.2857,553.8776,29.1243,1
111.122,231.7927,630.9268,25.2049,1
77.2174,196.2174,344.7826,10.8359,1
97.3429,218.9429,640.4,29.9267,1
110.875,246.875,804.875,20.5724,1
71.0741,177.9259,296.0556,12.1533,1
87.3333,196.3611,394.1806,33.9324,1
82.6458,180.0833,327.6667,13.9298,1
110.1724,233.6897,708.7586,23.3749,1
125.0859,248.2883,554.908,21.7755,1
86,180.75,218.5,12.0362,1
94,204.4375,665.7188,23.8471,1
113.3529,254.6471,843.3529,23.9583,1
122.875,248.8125,796.6875,23.8916,1
93.4597,208.0161,449.2581,17.9772,1
98.5238,216.4762,524.5238,20.2939,1
133.7073,247.5366,208.7805,19.89,1
96.0833,211.25,328.7917,17.0587,1
96.3953,185.814,277.2791,22.6526,2
119.2727,234.6364,505.0909,13.3763,1
107,217,448,11.6461,1
111.875,249.925,667.55,15.7092,1
94.5,226.5,706.5,20.1532,1
152,263,426,12.6712,1
81,206.0714,533,16.3783,1
101.6667,216.3333,684.6667,12.6433,1
109.5278,232.4583,648.0417,18.5946,1
105.9,228.2,659.4,20.5961,1
82,198.7,433.8,18.3529,1
103.8056,214.1667,469.5,31.6115,1
67.5167,172.3,232.3167,12.9183,1
97,206,399,0.4714,1
79.35,185.8333,280.3833,20.0194,1
84.1875,195.125,558.75,39.4715,1
89.2414,189.8966,561.3103,23.8376,2
120.6423,197.3252,398.8537,18.6756,2
72.8384,174.4646,340.9091,26.2071,1
103.3205,226.7308,677.641,20.6718,1
136.7121,221.3788,456.4394,17.5584,2
122.5806,244.8065,478.3387,75.1641,1
119.5769,238.1154,595.0385,40.1468,1
104.7059,226.7647,754.6765,20.0443,1
189.3333,325.6667,362.3333,29.4882,1
137.25,269.75,544,17.448,1
88.8167,206.35,325.2667,20.6143,1
258.4026,381.4545,563.8052,61.9581,1
117.0147,247.1029,823.9853,27.2588,1
86.1795,200.9744,369.4615,23.2273,1
279.5833,439.4167,426.5833,80.4958,1
82.1951,185.6423,274.6179,13.883,1
91.5814,211.814,529.5814,31.6841,1
133.381,259.2381,432.1905,21.0914,1
113.911,244.3699,708.1301,17.2821,1
95.3333,228,686.4444,14.7799,1
94.5333,204.0667,413.2,16.3046,1
120.7861,231.6578,452.0374,29.6482,1
115.6842,255.0526,835.7368,39.1945,1
129.9444,251.8889,691.5556,25.3446,1
126.4074,224.5741,567.9259,14.9339,2
221.5769,302.3462,365.5,21.0863,1
115.5455,247.6818,640.4545,48.8687,1
102.5556,226.4444,562,17.7514,1
228.3333,356,456.8333,70.7876,1
123.0115,247.8506,601.023,11.6304,1
113.471,251.0137,749.5802,7.9968,1
106.7143,227.5714,717.8571,28.605,1
90.963,200.5556,365.3333,11.079,1
126.5429,261.2571,803.9143,21.7484,1
104.4792,227.0312,585.1354,28.6487,1
108.6875,235.7292,729.9583,33.7348,1
120.6136,197.6818,420.0227,18.9516,2
114.9815,253,836.7778,16.274,1
115.7446,261.087,750.6685,12.7681,1
95.9091,202.9091,508.5455,15.4733,1
93.75,192.75,350.75,49.3481,1
154.6667,287.6667,485,80.4384,1
124.0244,264.0488,714.2439,12.2164,1
99.5714,216.8571,622.1429,24.6706,1
81.95,187.8833,400.95,19.7707,1
95.4286,214.3333,355.9048,24.901,1
115.5455,233,641.6364,42.396,1
87.75,199.875,479.9375,14.3351,1
108.9151,227.1509,612.6509,22.591,1
81.4,174.3,213.3,9.7254,1
80.7925,192.6604,386.5094,19.5362,1
107,240,713,12.7231,1
115.2643,246.2143,830.4714,26.3567,1
106.3053,225.458,667.1107,34.2821,1
121.3148,238.7685,491.1713,31.8914,1
129.8824,251.1765,518.1176,27.4781,1
101.292,220.3009,693.7788,28.9191,1
100.3793,220.4483,621.1724,16.0181,1
91.6364,214.3636,589.0909,13.6678,1
98.7391,221.3913,705.8478,24.0498,1
99.5625,232.5,584.4375,22.0496,1
234.878,331.2195,446.0488,15.1464,1
89.303,188.9091,442.7273,22.8676,1
102.0938,229.4375,655.625,35.8839,1
206,339.6667,609.3333,41.3481,1
82.125,194,417.425,21.9192,1
131.5862,224.2414,592.2414,27.4108,2
97.4,224.52,577.32,23.501,1
103.1676,206.8939,295.1006,27.7333,1
91.7021,203.0638,448.9362,53.8942,1
100.4286,232,679.1429,39.1788,1
97.7273,215.8182,418,33.8842,1
88,192.5,593.5714,28.3283,1
110.5797,230.7681,783.4348,18.8568,1
110.4839,202.2742,460.2258,18.7122,2
106.1538,243.0769,665.6154,26.1932,1
113.6531,244,858.2245,29.1653,1
106.7656,227.4375,517.9219,22.134,1
639.25,819.9167,841,46.0606,1
94.0645,210.4839,496.0968,23.3368,1
77.7643,185.9299,285.2739,20.9317,1
103.0909,221.4545,768.4545,28.9899,1
107.9577,235.5608,765.8466,36.7743,1
207.4826,319.2587,508.8069,27.2959,1
81.6765,195.5294,296.5294,13.5372,1
91.92,202.08,563.64,46.5514,1
104.6154,219.1538,578.2308,24.3157,1
150.1224,265.6122,440.9184,32.3876,1
109.9846,229.1923,557.0308,20.2318,1
75.7941,174.6471,268.2353,13.4679,1
101.9211,220.9474,716.5,23.0337,1
87.5102,199.3469,517.4898,22.3125,1
115.4659,247.3182,603.8295,16.9214,1
114.1531,240.5102,635.4184,21.3417,1
82.5,176.6667,280.3333,14.863,1
91.5098,214.5686,522.3529,23.0779,1
81.3592,184.4466,266.3883,10.9192,1
100,226,717,9.2871,1
94.8095,204.1429,419.619,33.4246,1
104,216.5,611,18.2201,1
97.3469,227.4694,616.898,24.7114,1
77.9231,167.5385,272.9231,18.8133,1
78.6471,187.3333,334.3725,20.4184,1
736.9355,943.4516,778.3871,16.6644,1
114.4631,220.4384,415.8374,33.0583,1
98.4242,225.7576,455.4848,15.487,1
85.2381,179.7143,387.8095,19.7322,1
140.5303,234.9697,345.8939,10.6384,1
190.2955,308.25,206.6818,17.0978,1
377.8108,465.8919,526.0541,104.3641,1
103,233.4444,684.5556,9.867,1
425.6429,449.6905,670.4405,30.4056,1
109.1818,229.2727,610.2727,22.0075,1
101,219.2222,517,19.9036,1
90.8529,210.5882,435.4118,33.8841,1
164.1667,292.1667,640.8333,53.0494,1
109.4615,236.2308,674.3846,16.5838,1
120.1333,243.419,584.5429,35.1805,1
80.5551,186.2288,324.6059,26.7041,1
108.3913,238,680.6957,29.4408,1
120.1875,256.2083,835.0208,18.7215,1
90,207.9737,421.4211,17.3656,1
79.1111,203.8889,492,20.2923,1
154.9423,271.8846,405.4423,30.6117,1
96,212.2857,438.4286,24.8831,1
121.3939,242.7879,552.4545,28.2117,1
98.9091,219.3182,496.0227,18.0532,1
106.9231,216.3077,537.0769,27.251,1
177.4835,292.967,313.6703,19.489,1
100.1379,221.4483,715.5517,30.4603,1
112.5263,242.8684,798.5,11.0367,1
88.1957,191.6739,322.413,24.4065,1
116.925,247.125,688.2,12.5873,1
94.3191,217.4255,630.0426,21.3686,1
89.5217,199.9565,429.0435,39.8384,1
103.1905,230.619,662.619,35.3367,1
90.0132,201.4605,497.75,25.8549,1
94.5333,209.3333,536.4667,38.7436,1
99.125,222.75,609.875,27.6258,1
92.2615,206.6308,462.1385,31.0466,1
235,364,490,101.5662,1
152.4,259.6,244.8,17.9343,1
94.0374,210.215,394.7009,22.1982,1
96.4105,214.8737,699.7789,22.8057,1
89.9394,203.1818,460.1515,16.3716,1
79.3684,191.4211,299.5263,12.2915,1
99,221,612,11.7576,1
75.0982,182.4911,237.5982,20.1582,1
102.7143,234.1429,659.1429,16.5987,1
123.4483,264.1034,719.4483,15.9374,1
92.4815,204.3704,532.1852,23.8452,1
153.5152,231.8333,591.0152,25.386,2
111.1538,199.3846,412.2308,24.9264,2
256.5,417,369.5,28.4429,1
101.6275,211.8775,436.7304,33.9155,1
78.9265,188.3088,292.8676,16.8146,1
75.8824,183,334.2353,33.3815,1
94.8,206.25,533.4,32.658,1
