@relation R_data_frame_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Class {1,2}

@data
-0.988898,-0.518401,-0.16354,0.07473,-0.391389,2
-1.138887,-0.608856,-0.200251,0.123772,-0.47244,1
-0.935098,-0.474208,-0.159652,0.09272,-0.396791,1
-0.812635,-0.438395,-0.147119,0.056769,-0.323074,2
-1.193094,-0.614907,-0.201121,0.120278,-0.497964,1
-1.845423,-0.979492,-0.30232,0.192658,-0.745526,1
-1.137742,-0.607578,-0.186266,0.117458,-0.454602,1
-1.115848,-0.568544,-0.184569,0.11045,-0.473226,1
-1.436802,-0.778339,-0.260417,0.143127,-0.583638,1
-1.250628,-0.694908,-0.207929,0.137345,-0.496074,1
-2.467139,-1.3308,-0.410693,0.260465,-0.989567,1
-1.508706,-0.816405,-0.246658,0.16607,-0.609972,1
-1.235671,-0.671007,-0.221499,0.129682,-0.500032,1
-0.742473,-0.405769,-0.103843,0.094067,-0.277646,1
-1.89812,-1.015037,-0.326808,0.192126,-0.775068,1
-1.296805,-0.699285,-0.22394,0.102922,-0.517186,2
-0.943878,-0.506549,-0.16631,0.105697,-0.397141,1
-1.788764,-0.947473,-0.28481,0.186117,-0.719139,1
-0.933943,-0.535136,-0.14427,0.077965,-0.394949,1
-1.336867,-0.700779,-0.199149,0.149303,-0.537262,1
-1.3459,-0.723477,-0.227157,0.112985,-0.534046,2
-0.832739,-0.475342,-0.129801,0.057904,-0.363795,1
-1.528364,-0.819381,-0.268149,0.15911,-0.62609,1
-0.947906,-0.527019,-0.162122,0.076801,-0.388897,1
-1.93836,-1.024569,-0.304383,0.207007,-0.776949,1
-1.083328,-0.587839,-0.175019,0.125367,-0.431987,1
-1.327003,-0.69325,-0.208739,0.158934,-0.554628,1
-1.595145,-0.867395,-0.262646,0.17222,-0.638392,1
-2.109717,-1.119326,-0.351716,0.219186,-0.862192,1
-0.949093,-0.507986,-0.15839,0.100224,-0.393359,1
-0.904145,-0.454418,-0.135301,0.105019,-0.386781,1
-1.71203,-0.935506,-0.290036,0.182451,-0.677881,1
-0.838323,-0.480159,-0.163579,0.081032,-0.322871,2
-1.650916,-0.895487,-0.291548,0.169288,-0.675121,1
-2.102257,-1.126733,-0.335381,0.224197,-0.835384,1
-1.753992,-1.012486,-0.278121,0.206971,-0.701805,1
-1.04714,-0.541763,-0.171279,0.107476,-0.430025,1
-1.136321,-0.623922,-0.188719,0.120127,-0.443748,1
-1.875601,-1.008814,-0.314242,0.192684,-0.750546,1
-0.92004,-0.510394,-0.170949,0.099757,-0.370232,1
-1.02342,-0.559133,-0.186665,0.106516,-0.414291,1
-0.931399,-0.508956,-0.151921,0.094909,-0.362737,1
-3.374617,-1.808529,-0.562638,0.356876,-1.372265,1
-1.458841,-0.765896,-0.241173,0.15473,-0.600948,1
-0.994739,-0.533878,-0.180077,0.102771,-0.4051,1
-1.114222,-0.60163,-0.201489,0.111993,-0.45224,1
-1.367714,-0.742672,-0.24177,0.148131,-0.558825,1
-1.168528,-0.642082,-0.193635,0.123788,-0.462731,1
-1.446433,-0.78483,-0.214842,0.174493,-0.565904,1
-0.812465,-0.448981,-0.118934,0.097693,-0.303796,1
-1.680767,-0.908293,-0.283982,0.167461,-0.689016,1
-1.575512,-0.829524,-0.261217,0.162951,-0.645988,1
-1.536722,-0.829209,-0.25853,0.165942,-0.621872,1
-1.493747,-0.787504,-0.2536,0.154234,-0.617903,1
-0.800481,-0.434981,-0.129539,0.062066,-0.309226,2
-1.944199,-1.030586,-0.311894,0.212584,-0.798535,1
-1.450457,-0.766424,-0.242893,0.150669,-0.590529,1
-1.665403,-0.873574,-0.274408,0.168161,-0.680152,1
-1.066154,-0.562153,-0.186103,0.108091,-0.448649,1
-0.942181,-0.516955,-0.174738,0.087077,-0.376539,2
-0.820768,-0.444756,-0.148879,0.087927,-0.344482,1
-0.877005,-0.479819,-0.1404,0.104258,-0.350299,1
-1.618661,-0.878041,-0.270128,0.168238,-0.639833,1
-1.113667,-0.604591,-0.188088,0.124177,-0.455965,1
-0.998727,-0.59936,-0.181231,0.188087,-0.492589,1
-1.031127,-0.563037,-0.19076,0.112021,-0.423185,1
-0.646076,-0.360833,-0.122995,0.056912,-0.248875,1
-0.622139,-0.388718,-0.107856,0.067633,-0.264931,1
-1.361927,-0.746323,-0.222492,0.138753,-0.55056,1
-1.532767,-0.833261,-0.257327,0.16251,-0.605488,1
-1.637994,-0.870408,-0.272499,0.169524,-0.668796,1
-1.015603,-0.51109,-0.166891,0.103864,-0.43427,1
-1.053397,-0.566449,-0.180481,0.11259,-0.424791,1
-1.281984,-0.68722,-0.1977,0.146182,-0.509744,1
-1.026029,-0.611223,-0.179747,0.176349,-0.493535,1
-1.063682,-0.563498,-0.187229,0.097114,-0.455952,1
-1.270208,-0.672837,-0.203024,0.137714,-0.51215,1
-1.161494,-0.631102,-0.191729,0.126665,-0.479141,1
-0.870288,-0.470907,-0.139378,0.09491,-0.339726,1
-1.116733,-0.58907,-0.188801,0.112449,-0.448627,1
-1.706927,-0.896137,-0.282281,0.176925,-0.700219,1
-1.111486,-0.600744,-0.186864,0.099411,-0.453529,1
-1.337958,-0.690906,-0.222629,0.146918,-0.568658,1
-1.199987,-0.631785,-0.180337,0.14066,-0.489621,1
-1.379456,-0.792849,-0.227699,0.144638,-0.599882,1
-1.529268,-0.837355,-0.263989,0.143088,-0.602959,2
-1.766848,-0.941661,-0.301517,0.179529,-0.721654,1
-0.573482,-0.307074,-0.106577,0.063201,-0.234635,1
-1.668336,-0.894391,-0.268318,0.184361,-0.669973,1
-2.218811,-1.194725,-0.363253,0.237161,-0.893694,1
-1.74607,-0.929791,-0.276303,0.193649,-0.706979,1
-1.48323,-0.79376,-0.235827,0.161007,-0.597733,1
-2.480005,-1.339861,-0.425485,0.251001,-1.02263,1
-1.257192,-0.664351,-0.190035,0.143124,-0.505588,1
-1.045026,-0.552667,-0.179993,0.103607,-0.423254,1
-0.824499,-0.457829,-0.158823,0.069055,-0.343402,1
-1.222457,-0.644605,-0.184808,0.132915,-0.488058,1
-0.836973,-0.519483,-0.138447,0.142121,-0.427182,1
-1.146411,-0.624664,-0.202118,0.124518,-0.463383,1
-1.927631,-1.037267,-0.335311,0.201155,-0.785357,1
-1.388848,-0.757942,-0.224579,0.143681,-0.575197,1
-1.519542,-0.817628,-0.246255,0.163893,-0.605481,1
-1.08386,-0.572969,-0.15726,0.126499,-0.429007,1
-1.985498,-1.052648,-0.324081,0.211144,-0.804845,1
-1.478736,-0.785927,-0.251706,0.149986,-0.597501,1
-0.897623,-0.501649,-0.158634,0.081279,-0.340964,2
-1.193478,-0.636435,-0.200693,0.128956,-0.492993,1
-1.427128,-0.772383,-0.247451,0.155607,-0.580437,1
-1.034992,-0.559137,-0.169056,0.10823,-0.408743,1
-1.416725,-0.762272,-0.219434,0.15961,-0.556063,1
-3.308195,-1.769743,-0.532034,0.355356,-1.33328,1
-1.527606,-0.824469,-0.255118,0.161153,-0.616448,1
-1.729779,-0.94629,-0.306087,0.179901,-0.693383,1
-1.83178,-0.987948,-0.319385,0.197528,-0.749301,1
-1.210569,-0.637258,-0.202963,0.135553,-0.511541,1
-1.277441,-0.692986,-0.220395,0.131426,-0.528175,1
-1.883528,-1.024517,-0.314184,0.198437,-0.760465,1
-1.203864,-0.642695,-0.210813,0.125375,-0.493318,1
-0.830444,-0.460077,-0.15285,0.082501,-0.334103,1
-1.278523,-0.693285,-0.208205,0.144107,-0.507265,1
-1.617555,-0.849847,-0.272691,0.16881,-0.66968,1
-1.425746,-0.780952,-0.261177,0.150359,-0.578569,1
-1.834574,-0.985357,-0.310835,0.192706,-0.744139,1
-1.469137,-0.765326,-0.251411,0.155212,-0.621495,1
-1.076045,-0.564845,-0.175019,0.124525,-0.443166,1
-0.885074,-0.472005,-0.147319,0.096765,-0.358951,1
-0.909303,-0.50152,-0.148332,0.107701,-0.366541,1
-1.221286,-0.664733,-0.218778,0.11061,-0.50823,1
-0.541302,-0.305797,-0.117501,0.053374,-0.217261,1
-1.071621,-0.564378,-0.185824,0.103036,-0.44299,1
-0.857746,-0.450054,-0.13223,0.098098,-0.346142,1
-1.973138,-1.065774,-0.329465,0.207926,-0.791476,1
-1.121835,-0.611985,-0.209256,0.112381,-0.450608,1
-1.370745,-0.74753,-0.243879,0.148349,-0.571967,1
-1.22483,-0.660379,-0.204536,0.125425,-0.498139,1
-0.957311,-0.522097,-0.170054,0.084195,-0.376233,1
-0.892709,-0.495843,-0.146876,0.08498,-0.365363,1
-1.946777,-1.060299,-0.323902,0.209923,-0.800395,1
-1.104545,-0.601813,-0.185865,0.121698,-0.446852,1
-1.674776,-0.904725,-0.280333,0.171458,-0.666512,1
-2.236324,-1.210897,-0.375882,0.239581,-0.898404,1
-1.577655,-0.844684,-0.272954,0.16488,-0.644015,1
-0.78245,-0.435919,-0.160782,0.079636,-0.318638,1
-1.984453,-1.060974,-0.337732,0.205861,-0.808952,1
-2.337118,-1.263386,-0.406029,0.243505,-0.945585,1
-1.12218,-0.606777,-0.207126,0.123731,-0.465697,1
-1.431689,-0.786201,-0.265924,0.145913,-0.586801,1
-1.460391,-0.760927,-0.23576,0.168494,-0.613896,1
-1.375884,-0.729526,-0.234438,0.11946,-0.55512,2
-2.226124,-1.219744,-0.375304,0.22289,-0.919299,1
-1.879508,-0.990338,-0.307286,0.200833,-0.771353,1
-0.952798,-0.504503,-0.155708,0.094872,-0.382891,1
-0.853064,-0.471794,-0.157611,0.09486,-0.344885,1
-1.038784,-0.5648,-0.192164,0.108847,-0.423158,1
-1.656667,-0.88653,-0.273194,0.177643,-0.670344,1
-2.012357,-1.08769,-0.343884,0.203303,-0.806173,1
-1.343683,-0.710195,-0.225491,0.141935,-0.549105,1
-1.460276,-0.780952,-0.240961,0.159509,-0.592326,1
-3.306128,-1.781455,-0.552261,0.347084,-1.33575,1
-0.328734,-0.176689,-0.078243,0.020718,-0.134309,1
-1.362859,-0.708861,-0.219392,0.139806,-0.561465,1
-2.17126,-1.160194,-0.343452,0.229333,-0.860027,1
-1.559063,-0.82266,-0.252901,0.163612,-0.631722,1
-1.218767,-0.655676,-0.201138,0.122837,-0.482642,1
-1.613885,-0.867322,-0.283427,0.165018,-0.653117,1
-2.386064,-1.28516,-0.388891,0.264008,-0.962236,1
-1.456384,-0.777731,-0.250133,0.154249,-0.595357,1
-2.011139,-1.057998,-0.31397,0.222543,-0.825604,1
-1.056006,-0.582675,-0.170859,0.111624,-0.402941,1
-1.08072,-0.592059,-0.197758,0.091903,-0.458173,1
-2.421758,-1.292381,-0.400357,0.254893,-0.979987,1
-0.713802,-0.383586,-0.129079,0.052904,-0.28666,2
-0.699285,-0.381816,-0.127374,0.077379,-0.288706,1
-0.873956,-0.452068,-0.138246,0.099673,-0.359663,1
-2.154552,-1.151082,-0.361947,0.227053,-0.874711,1
-1.633571,-0.899044,-0.264081,0.184011,-0.638477,1
-1.412761,-0.744369,-0.254036,0.145758,-0.589793,1
-1.471279,-0.812452,-0.268814,0.152615,-0.601801,1
-2.557106,-1.392336,-0.435384,0.272695,-1.02519,1
-1.416645,-0.758399,-0.244822,0.156699,-0.58506,1
-2.666647,-1.428503,-0.435798,0.290345,-1.084432,1
-1.011334,-0.54769,-0.18696,0.103142,-0.413861,1
-1.336387,-0.699248,-0.21661,0.144557,-0.548209,1
-0.906597,-0.483715,-0.172101,0.089376,-0.373628,1
-1.328484,-0.703719,-0.220896,0.145625,-0.545961,1
-2.080979,-1.123603,-0.336699,0.226285,-0.831052,1
-1.018185,-0.537979,-0.14902,0.127451,-0.410981,1
-3.939689,-2.153392,-0.659082,0.417502,-1.626181,1
-1.225975,-0.631375,-0.207416,0.122879,-0.514002,1
-1.282491,-0.705664,-0.231248,0.136349,-0.510527,1
-1.263289,-0.691245,-0.21414,0.138274,-0.510115,1
-0.67746,-0.358868,-0.136345,0.062506,-0.28269,1
-1.171222,-0.633762,-0.175318,0.14934,-0.471413,1
-1.346893,-0.732773,-0.232122,0.146317,-0.542367,1
-0.420897,-0.233804,-0.050104,0.057826,-0.147024,1
-1.129855,-0.603893,-0.207664,0.114688,-0.467117,1
-1.025583,-0.557089,-0.180068,0.093373,-0.432022,1
-1.702788,-0.885512,-0.277483,0.174679,-0.702363,1
-1.195244,-0.658814,-0.207512,0.126833,-0.488525,1
-1.154234,-0.613082,-0.201047,0.114051,-0.469918,1
-1.119719,-0.595957,-0.199545,0.114213,-0.460788,1
-1.252896,-0.644022,-0.196453,0.134711,-0.517666,1
-0.963605,-0.496246,-0.152126,0.099002,-0.391227,1
-1.193759,-0.628315,-0.182824,0.130671,-0.482316,1
-1.766068,-0.943827,-0.28326,0.192259,-0.712958,1
-1.257297,-0.675753,-0.19836,0.142495,-0.501053,1
-1.486935,-0.780138,-0.234409,0.176274,-0.619307,1
-2.302807,-1.259754,-0.383373,0.250866,-0.915109,1
-1.367701,-0.734456,-0.240083,0.146361,-0.563472,1
-0.83139,-0.456463,-0.155998,0.067841,-0.326705,2
-0.661262,-0.369859,-0.126535,0.060739,-0.256304,1
-1.312678,-0.711447,-0.225201,0.138696,-0.536808,1
-1.300488,-0.681739,-0.191126,0.143299,-0.521609,1
-1.876068,-0.992103,-0.288073,0.202183,-0.750064,1
-0.890314,-0.468147,-0.154418,0.084414,-0.359516,1
-0.933374,-0.515463,-0.182984,0.095624,-0.379966,1
-1.59678,-0.857332,-0.269452,0.161291,-0.634311,1
-1.355609,-0.723259,-0.231544,0.144221,-0.551743,1
-1.783036,-0.96356,-0.293226,0.195873,-0.720036,1
-1.354634,-0.710452,-0.230716,0.142646,-0.563656,1
-0.385862,-0.207119,-0.035453,0.052864,-0.134862,1
-1.15055,-0.606203,-0.20551,0.114027,-0.471232,1
-1.390362,-0.76581,-0.241426,0.125468,-0.577904,1
-1.432301,-0.737469,-0.234054,0.142632,-0.591128,1
-2.581081,-1.389631,-0.383861,0.215577,-1.043499,1
-1.009134,-0.548881,-0.187035,0.097054,-0.408603,1
-1.302301,-0.696214,-0.211415,0.149623,-0.542644,1
-1.844313,-1.036756,-0.29293,0.173569,-0.778582,1
-1.588557,-0.863416,-0.259837,0.134148,-0.620946,2
-0.680365,-0.362934,-0.093081,0.095694,-0.275556,1
-1.487989,-0.81034,-0.2587,0.155733,-0.608115,1
-0.976762,-0.52174,-0.180885,0.100022,-0.409703,1
-0.672129,-0.338204,-0.121742,0.063185,-0.28755,1
-0.719304,-0.387198,-0.095258,0.10297,-0.289402,1
-1.290182,-0.707468,-0.215364,0.147183,-0.507473,1
-2.179799,-1.169852,-0.368883,0.226653,-0.884694,1
-0.783831,-0.429574,-0.139218,0.079382,-0.321534,1
-0.964226,-0.516346,-0.153114,0.106078,-0.384047,1
-0.846555,-0.460629,-0.164967,0.088198,-0.353826,1
-2.260485,-1.236949,-0.379541,0.242586,-0.896153,1
-1.230514,-0.651517,-0.205166,0.134564,-0.504593,1
-2.580592,-1.388136,-0.427438,0.271828,-1.039667,1
-0.507745,-0.247028,-0.099042,0.048377,-0.235568,1
-1.88238,-0.999349,-0.306315,0.199029,-0.767685,1
-0.410348,-0.20731,-0.056628,0.054329,-0.171223,1
-1.489311,-0.812013,-0.245268,0.151846,-0.610731,1
-1.495187,-0.806678,-0.244736,0.163377,-0.595672,1
-1.681223,-0.89161,-0.289801,0.170724,-0.688065,1
-1.36769,-0.72429,-0.218165,0.146179,-0.546611,1
-1.060522,-0.575109,-0.167308,0.117508,-0.416313,1
-1.627321,-0.879861,-0.267221,0.175666,-0.648167,1
-1.114391,-0.575566,-0.181978,0.113384,-0.458829,1
-1.039104,-0.540038,-0.173475,0.109598,-0.433409,1
-1.090197,-0.597265,-0.205528,0.121777,-0.456232,1
-1.024637,-0.539529,-0.155131,0.112439,-0.406808,1
-1.208791,-0.654379,-0.18132,0.14918,-0.473022,1
-0.868134,-0.48088,-0.168604,0.091361,-0.355856,1
-1.982611,-1.045515,-0.318944,0.2194,-0.814759,1
-1.059687,-0.585141,-0.19404,0.112245,-0.425673,1
-2.989561,-1.623705,-0.504284,0.321709,-1.207177,1
-0.91263,-0.5014,-0.175557,0.090472,-0.367038,1
-1.359642,-0.719183,-0.230294,0.139829,-0.553355,1
-1.153424,-0.624869,-0.190433,0.13577,-0.461572,1
-1.782651,-0.951316,-0.278076,0.197126,-0.718479,1
-0.788197,-0.43257,-0.15159,0.08222,-0.321181,1
-0.690391,-0.384549,-0.118602,0.08097,-0.272183,1
-1.711543,-0.92429,-0.288459,0.179874,-0.683132,1
-1.49657,-0.799381,-0.248875,0.130922,-0.600037,2
-1.939219,-1.052281,-0.333678,0.209674,-0.783698,1
-1.661759,-0.899271,-0.284254,0.174338,-0.665486,1
-0.982695,-0.538003,-0.189446,0.097939,-0.399854,1
-0.795423,-0.43289,-0.122572,0.085984,-0.317419,1
-1.516612,-0.810978,-0.261783,0.162301,-0.621595,1
-0.915589,-0.50629,-0.153013,0.082057,-0.364951,1
-1.311328,-0.691336,-0.206184,0.137426,-0.520485,1
-1.016463,-0.521298,-0.139695,0.113997,-0.406202,1
-0.740944,-0.40973,-0.132327,0.066798,-0.30482,1
-1.305232,-0.71211,-0.222223,0.125095,-0.536225,1
-1.12121,-0.617386,-0.197088,0.126854,-0.461517,1
-1.529032,-0.819994,-0.264663,0.156919,-0.63059,1
-1.136092,-0.625651,-0.189023,0.118542,-0.453483,1
-1.488553,-0.773427,-0.242663,0.154598,-0.619971,1
-1.621484,-0.878787,-0.257411,0.176377,-0.635545,1
-1.45843,-0.790103,-0.248448,0.16346,-0.592183,1
-1.008479,-0.54125,-0.158171,0.109668,-0.397267,1
-1.87067,-0.995597,-0.300264,0.210483,-0.762722,1
-1.089686,-0.593186,-0.205188,0.10804,-0.442134,1
-1.915587,-1.031479,-0.329166,0.197939,-0.775078,1
-0.99815,-0.539314,-0.170516,0.106307,-0.404387,1
-0.978902,-0.535382,-0.179151,0.102336,-0.394295,1
-1.255207,-0.657553,-0.180804,0.146412,-0.50342,1
-1.260453,-0.686595,-0.216129,0.132817,-0.526518,1
-1.002977,-0.555768,-0.178388,0.114926,-0.420113,1
-0.827866,-0.456791,-0.158421,0.072961,-0.327997,2
-0.415901,-0.221811,-0.062093,0.042957,-0.153196,1
-1.554133,-0.836876,-0.251115,0.168348,-0.624637,1
-1.124089,-0.603078,-0.192416,0.118079,-0.457373,1
-0.94584,-0.52458,-0.160582,0.092039,-0.399135,1
-1.280742,-0.687891,-0.228405,0.136495,-0.52396,1
-1.543376,-0.847509,-0.260715,0.168806,-0.618084,1
-1.54985,-0.816694,-0.258218,0.173063,-0.643444,1
-1.096152,-0.572732,-0.177674,0.111302,-0.441469,1
-0.811889,-0.445901,-0.132285,0.082441,-0.309485,1
-1.119204,-0.599473,-0.200172,0.110639,-0.455462,1
-1.488093,-0.803035,-0.256557,0.144537,-0.616255,1
-1.720717,-0.917791,-0.274264,0.188087,-0.69571,1
-2.076558,-1.129945,-0.359752,0.219132,-0.848546,1
-1.654218,-0.894292,-0.268901,0.180857,-0.65734,1
-1.645636,-0.881555,-0.274513,0.167929,-0.675524,1
-1.965141,-1.076129,-0.330107,0.201198,-0.80632,1
-1.505716,-0.815015,-0.242415,0.165812,-0.604161,1
-1.39194,-0.759752,-0.239061,0.152168,-0.556063,1
-1.51141,-0.824193,-0.246076,0.155937,-0.588858,1
-1.284786,-0.687007,-0.216266,0.114123,-0.51404,2
-2.066933,-1.112107,-0.347922,0.22147,-0.835926,1
-1.397898,-0.754758,-0.241766,0.146265,-0.564813,1
-1.649387,-0.868341,-0.27374,0.172013,-0.675051,1
-1.452897,-0.774465,-0.22207,0.157773,-0.574662,1
-0.404283,-0.233505,-0.093283,0.038283,-0.156463,1
-1.57924,-0.827411,-0.249305,0.161543,-0.639981,1
-1.570316,-0.829576,-0.262908,0.164625,-0.643548,1
-3.245903,-1.753421,-0.499796,0.292975,-1.319503,1
-0.689992,-0.397753,-0.149257,0.0757,-0.280881,1
-1.434921,-0.751815,-0.226713,0.157448,-0.583531,1
-1.205762,-0.642352,-0.198648,0.118707,-0.475627,1
-0.861531,-0.476429,-0.164333,0.078815,-0.342582,2
-1.304927,-0.692781,-0.228457,0.13554,-0.53981,1
-0.537675,-0.272429,-0.052026,0.077508,-0.209282,1
-0.718481,-0.447402,-0.094949,0.068623,-0.275672,1
-2.700705,-1.453514,-0.449449,0.284749,-1.083835,1
-1.654035,-0.861336,-0.272225,0.181295,-0.690523,1
-1.544088,-0.818221,-0.239798,0.162816,-0.615725,1
-1.623427,-0.874419,-0.260426,0.18174,-0.648364,1
-1.365986,-0.73234,-0.206955,0.152149,-0.538478,1
-0.892859,-0.505616,-0.164464,0.092701,-0.344696,1
-1.803164,-0.944285,-0.293719,0.197784,-0.749934,1
-1.272793,-0.686197,-0.200808,0.145676,-0.510594,1
-1.003125,-0.529971,-0.161282,0.102418,-0.399127,1
-1.639762,-0.88982,-0.266613,0.147701,-0.643838,2
-1.281509,-0.684207,-0.198848,0.102144,-0.501836,2
-0.589939,-0.308222,-0.08375,0.075093,-0.239275,1
-1.560382,-0.825831,-0.241393,0.168578,-0.621157,1
-1.003985,-0.514705,-0.181382,0.104862,-0.445168,1
-1.303897,-0.702858,-0.218662,0.135585,-0.520368,1
-1.491698,-0.798171,-0.23837,0.165635,-0.610817,1
-1.195778,-0.639631,-0.215707,0.115886,-0.485975,1
-1.022709,-0.593349,-0.162444,0.098766,-0.432221,1
-1.500531,-0.80627,-0.24026,0.150798,-0.600909,1
-0.999188,-0.552896,-0.161479,0.088532,-0.410357,1
-0.376528,-0.184653,-0.079924,0.035689,-0.17024,1
-1.402866,-0.73015,-0.221336,0.156056,-0.577878,1
-0.972748,-0.533314,-0.179955,0.105468,-0.396844,1
-2.021783,-1.086574,-0.338908,0.211165,-0.813232,1
-1.560699,-0.828046,-0.261801,0.165552,-0.640443,1
-1.16653,-0.60122,-0.20317,0.127952,-0.507513,1
-1.4025,-0.766107,-0.244583,0.151779,-0.561814,1
-2.054023,-1.107854,-0.330402,0.194376,-0.813407,2
-1.331063,-0.725252,-0.205319,0.163726,-0.522913,1
-2.870372,-1.547438,-0.491047,0.303672,-1.164767,1
-1.354971,-0.729059,-0.229631,0.141031,-0.542528,1
-1.423842,-0.771747,-0.232851,0.156163,-0.565023,1
-1.0389,-0.544976,-0.161103,0.114802,-0.418868,1
-0.616418,-0.349154,-0.121429,0.073763,-0.249537,1
-0.950715,-0.516954,-0.168809,0.100164,-0.396464,1
-1.339485,-0.722283,-0.240103,0.139377,-0.545676,1
-1.977011,-1.070128,-0.342678,0.205711,-0.798502,1
-1.766573,-0.940331,-0.290939,0.190804,-0.718194,1
-1.173972,-0.624219,-0.211188,0.117892,-0.487287,1
-0.854601,-0.455002,-0.155881,0.08329,-0.348044,1
-0.868807,-0.482992,-0.166639,0.089746,-0.352953,1
-1.058736,-0.575,-0.187998,0.082473,-0.417894,2
-1.391712,-0.741745,-0.2404,0.150203,-0.577191,1
-1.906843,-1.013508,-0.319933,0.202351,-0.782817,1
-0.959434,-0.528365,-0.147777,0.115598,-0.370827,1
-1.234154,-0.655542,-0.20535,0.134728,-0.50873,1
-1.581652,-0.824512,-0.257006,0.171737,-0.657439,1
-0.787092,-0.438206,-0.131964,0.077439,-0.325235,1
-0.972652,-0.522536,-0.175329,0.104502,-0.403279,1
-0.532525,-0.314517,-0.107859,0.066289,-0.2474,1
-1.407123,-0.756733,-0.246103,0.147238,-0.57521,1
-1.147421,-0.634901,-0.199506,0.124082,-0.448797,1
-1.7672,-0.917456,-0.290852,0.172995,-0.725748,1
-1.072675,-0.578039,-0.174201,0.116804,-0.43957,1
-1.776112,-0.972317,-0.301815,0.197859,-0.741105,1
-1.151582,-0.62331,-0.195472,0.086646,-0.453217,2
-1.40894,-0.760141,-0.23574,0.155249,-0.580023,1
-1.328098,-0.722186,-0.213324,0.145616,-0.520917,1
-1.528858,-0.820773,-0.244209,0.164913,-0.609821,1
-1.353341,-0.712499,-0.211005,0.155325,-0.554265,1
-1.001726,-0.522917,-0.172743,0.100825,-0.412266,1
-1.06815,-0.589312,-0.196113,0.117408,-0.429027,1
-3.02681,-1.61713,-0.5072,0.32184,-1.235879,1
-1.211604,-0.641228,-0.204247,0.130167,-0.496581,1
-1.579583,-0.838366,-0.256578,0.168766,-0.639755,1
-0.868932,-0.460061,-0.163439,0.090829,-0.370484,1
-0.807243,-0.445948,-0.137847,0.06311,-0.326089,1
-0.947174,-0.501897,-0.150714,0.086386,-0.37828,1
-1.929706,-1.031213,-0.319569,0.202057,-0.778391,1
-1.109616,-0.572944,-0.177726,0.116655,-0.456055,1
-1.003937,-0.547095,-0.150142,0.10935,-0.378648,1
-0.916023,-0.474259,-0.129607,0.109181,-0.369704,1
-0.914526,-0.490204,-0.162286,0.095535,-0.374296,1
-1.369022,-0.738858,-0.218015,0.124315,-0.532268,2
-0.658199,-0.336485,-0.124338,0.068658,-0.29549,1
-0.801492,-0.418337,-0.136363,0.0859,-0.341536,1
-0.966417,-0.510332,-0.169359,0.099424,-0.396261,1
-1.010691,-0.540598,-0.188241,0.106513,-0.429547,1
-0.590055,-0.290255,-0.108536,0.055635,-0.255489,1
-1.771664,-0.952367,-0.283318,0.185779,-0.712663,1
-1.103711,-0.609487,-0.192431,0.121181,-0.434754,1
-0.899404,-0.493854,-0.175829,0.080599,-0.359349,1
-1.517791,-0.82933,-0.256373,0.173791,-0.608275,1
-1.570105,-0.834629,-0.266564,0.165278,-0.643723,1
-1.288045,-0.689445,-0.202962,0.154951,-0.525798,1
-2.114847,-1.133838,-0.335197,0.228943,-0.849899,1
-1.462661,-0.784583,-0.237456,0.162433,-0.586685,1
-1.231798,-0.681197,-0.221049,0.130752,-0.488029,1
-1.706795,-0.923976,-0.294036,0.172421,-0.68244,1
-0.952713,-0.505463,-0.125111,0.119772,-0.372169,1
-1.282732,-0.700415,-0.222616,0.130232,-0.535175,1
-1.196913,-0.62001,-0.168156,0.128372,-0.465089,1
-1.29422,-0.683053,-0.208687,0.119929,-0.516539,2
-1.102451,-0.583226,-0.180927,0.122785,-0.451057,1
-1.239155,-0.650836,-0.218229,0.126213,-0.518557,1
-1.322905,-0.689505,-0.205733,0.138942,-0.534879,1
-1.096896,-0.619801,-0.185735,0.114286,-0.448694,1
-1.002494,-0.550337,-0.181172,0.099407,-0.413903,1
-1.468542,-0.800705,-0.241166,0.163848,-0.589939,1
-2.178496,-1.179862,-0.339702,0.167624,-0.890733,1
-1.256566,-0.681485,-0.207513,0.139324,-0.506245,1
-1.415305,-0.763099,-0.233066,0.147374,-0.558522,1
-0.859144,-0.468398,-0.162408,0.087809,-0.349736,1
-0.951605,-0.494107,-0.15119,0.107808,-0.400071,1
-1.383772,-0.747834,-0.235304,0.146832,-0.553864,1
-1.61526,-0.851306,-0.25486,0.175435,-0.652274,1
-1.183387,-0.644329,-0.191705,0.137434,-0.473021,1
-2.992279,-1.610771,-0.504265,0.315195,-1.215543,1
-0.829205,-0.45424,-0.152816,0.086238,-0.336223,1
-1.310662,-0.714134,-0.234574,0.133247,-0.524306,1
-0.831828,-0.448778,-0.158326,0.0859,-0.342959,1
-1.746262,-0.934156,-0.299562,0.186804,-0.71264,1
-1.410062,-0.752588,-0.218914,0.157342,-0.558406,1
-1.3028,-0.72487,-0.240033,0.135978,-0.537397,1
-2.984558,-1.603581,-0.485574,0.310109,-1.20404,1
-1.5096,-0.80272,-0.244887,0.168461,-0.62078,1
